Scenario;Desired Given DNF;Shared Given DNF;Penality Given;Global Similarity Given;Final Similarity Given;Desired When DNF;Shared When DNF;Penality When;Global Similarity When;Final Similarity When;Desired Then DNF;Shared Then DNF;Penality Then;Global Similarity Then;Final Similarity Then;Scenario Similarity;Action
Candidate_75;battery > 10 AND satellite_count > 7 AND wind_speed <= 36;b > 10;1.0;0.0;-1.0;takeoff == 1;takeoff == 1;0.0;1.0;1.0;height > 30 AND source_distance == 0;height >= 30 AND source_distance == 0 AND a > 10 AND b > 10;0.09090909090909094;1.0;0.9090909090909091;0.30303030303030304;behavior_75
Candidate_225;battery > 10 AND satellite_count > 7 AND wind_speed <= 36;a > 10 AND b > 10;1.0;0.0;-1.0;takeoff == 1;takeoff == 1;0.0;1.0;1.0;height > 30 AND source_distance == 0;height >= 30 AND source_distance == 0 AND a > 10 AND b > 10;0.09090909090909094;1.0;0.9090909090909091;0.30303030303030304;behavior_225
Candidate_60;battery > 10 AND satellite_count > 7 AND wind_speed <= 36;a > 10;1.0;0.0;-1.0;takeoff == 1;takeoff == 1;0.0;1.0;1.0;height > 30 AND source_distance == 0;height >= 30 AND source_distance == 0 AND a > 10 AND b > 10;0.09090909090909094;1.0;0.9090909090909091;0.30303030303030304;behavior_60
Candidate_100;battery > 10 AND satellite_count > 7 AND wind_speed <= 36;battery >= 10 AND wind_speed <= 36;0.31034482758620685;1.0;0.6896551724137931;takeoff == 1;takeoff == 1;0.0;1.0;1.0;height > 30 AND source_distance == 0;a > 10 AND b > 10;1.0;0.0;-1.0;0.2298850574712644;behavior_100
Candidate_145;battery > 10 AND satellite_count > 7 AND wind_speed <= 36;satellite_count >= 7 AND wind_speed <= 36;0.31034482758620685;1.0;0.6896551724137931;takeoff == 1;takeoff == 1;0.0;1.0;1.0;height > 30 AND source_distance == 0;a > 10 AND b > 10;1.0;0.0;-1.0;0.2298850574712644;behavior_145
Candidate_93;battery > 10 AND satellite_count > 7 AND wind_speed <= 36;battery >= 10 AND wind_speed <= 36;0.31034482758620685;1.0;0.6896551724137931;takeoff == 1;takeoff == 1;0.0;1.0;1.0;height > 30 AND source_distance == 0;a > 10;1.0;0.0;-1.0;0.2298850574712644;behavior_93
Candidate_139;battery > 10 AND satellite_count > 7 AND wind_speed <= 36;satellite_count >= 7 AND wind_speed <= 36;0.31034482758620685;1.0;0.6896551724137931;takeoff == 1;takeoff == 1;0.0;1.0;1.0;height > 30 AND source_distance == 0;b > 10;1.0;0.0;-1.0;0.2298850574712644;behavior_139
Candidate_138;battery > 10 AND satellite_count > 7 AND wind_speed <= 36;satellite_count >= 7 AND wind_speed <= 36;0.31034482758620685;1.0;0.6896551724137931;takeoff == 1;takeoff == 1;0.0;1.0;1.0;height > 30 AND source_distance == 0;a > 10;1.0;0.0;-1.0;0.2298850574712644;behavior_138
Candidate_78;battery > 10 AND satellite_count > 7 AND wind_speed <= 36;battery >= 10 AND satellite_count >= 7;0.31034482758620685;1.0;0.6896551724137931;takeoff == 1;takeoff == 1;0.0;1.0;1.0;height > 30 AND source_distance == 0;a > 10;1.0;0.0;-1.0;0.2298850574712644;behavior_78
Candidate_94;battery > 10 AND satellite_count > 7 AND wind_speed <= 36;battery >= 10 AND wind_speed <= 36;0.31034482758620685;1.0;0.6896551724137931;takeoff == 1;takeoff == 1;0.0;1.0;1.0;height > 30 AND source_distance == 0;b > 10;1.0;0.0;-1.0;0.2298850574712644;behavior_94
Candidate_85;battery > 10 AND satellite_count > 7 AND wind_speed <= 36;battery >= 10 AND satellite_count >= 7;0.31034482758620685;1.0;0.6896551724137931;takeoff == 1;takeoff == 1;0.0;1.0;1.0;height > 30 AND source_distance == 0;a > 10 AND b > 10;1.0;0.0;-1.0;0.2298850574712644;behavior_85
Candidate_79;battery > 10 AND satellite_count > 7 AND wind_speed <= 36;battery >= 10 AND satellite_count >= 7;0.31034482758620685;1.0;0.6896551724137931;takeoff == 1;takeoff == 1;0.0;1.0;1.0;height > 30 AND source_distance == 0;b > 10;1.0;0.0;-1.0;0.2298850574712644;behavior_79
Candidate_334;battery > 10 AND satellite_count > 7 AND wind_speed <= 36;satellite_count >= 7 AND wind_speed <= 36 AND b > 10;0.33333333333333337;1.0;0.6666666666666666;takeoff == 1;takeoff == 1;0.0;1.0;1.0;height > 30 AND source_distance == 0;b > 10;1.0;0.0;-1.0;0.22222222222222218;behavior_334
Candidate_273;battery > 10 AND satellite_count > 7 AND wind_speed <= 36;battery >= 10 AND wind_speed <= 36 AND a > 10;0.33333333333333337;1.0;0.6666666666666666;takeoff == 1;takeoff == 1;0.0;1.0;1.0;height > 30 AND source_distance == 0;a > 10;1.0;0.0;-1.0;0.22222222222222218;behavior_273
Candidate_289;battery > 10 AND satellite_count > 7 AND wind_speed <= 36;battery >= 10 AND wind_speed <= 36 AND b > 10;0.33333333333333337;1.0;0.6666666666666666;takeoff == 1;takeoff == 1;0.0;1.0;1.0;height > 30 AND source_distance == 0;b > 10;1.0;0.0;-1.0;0.22222222222222218;behavior_289
Candidate_274;battery > 10 AND satellite_count > 7 AND wind_speed <= 36;battery >= 10 AND wind_speed <= 36 AND a > 10;0.33333333333333337;1.0;0.6666666666666666;takeoff == 1;takeoff == 1;0.0;1.0;1.0;height > 30 AND source_distance == 0;b > 10;1.0;0.0;-1.0;0.22222222222222218;behavior_274
Candidate_288;battery > 10 AND satellite_count > 7 AND wind_speed <= 36;battery >= 10 AND wind_speed <= 36 AND b > 10;0.33333333333333337;1.0;0.6666666666666666;takeoff == 1;takeoff == 1;0.0;1.0;1.0;height > 30 AND source_distance == 0;a > 10;1.0;0.0;-1.0;0.22222222222222218;behavior_288
Candidate_340;battery > 10 AND satellite_count > 7 AND wind_speed <= 36;satellite_count >= 7 AND wind_speed <= 36 AND b > 10;0.33333333333333337;1.0;0.6666666666666666;takeoff == 1;takeoff == 1;0.0;1.0;1.0;height > 30 AND source_distance == 0;a > 10 AND b > 10;1.0;0.0;-1.0;0.22222222222222218;behavior_340
Candidate_280;battery > 10 AND satellite_count > 7 AND wind_speed <= 36;battery >= 10 AND wind_speed <= 36 AND a > 10;0.33333333333333337;1.0;0.6666666666666666;takeoff == 1;takeoff == 1;0.0;1.0;1.0;height > 30 AND source_distance == 0;a > 10 AND b > 10;1.0;0.0;-1.0;0.22222222222222218;behavior_280
Candidate_295;battery > 10 AND satellite_count > 7 AND wind_speed <= 36;battery >= 10 AND wind_speed <= 36 AND b > 10;0.33333333333333337;1.0;0.6666666666666666;takeoff == 1;takeoff == 1;0.0;1.0;1.0;height > 30 AND source_distance == 0;a > 10 AND b > 10;1.0;0.0;-1.0;0.22222222222222218;behavior_295
Candidate_250;battery > 10 AND satellite_count > 7 AND wind_speed <= 36;battery >= 10 AND satellite_count >= 7 AND a > 10;0.33333333333333337;1.0;0.6666666666666666;takeoff == 1;takeoff == 1;0.0;1.0;1.0;height > 30 AND source_distance == 0;a > 10 AND b > 10;1.0;0.0;-1.0;0.22222222222222218;behavior_250
Candidate_333;battery > 10 AND satellite_count > 7 AND wind_speed <= 36;satellite_count >= 7 AND wind_speed <= 36 AND b > 10;0.33333333333333337;1.0;0.6666666666666666;takeoff == 1;takeoff == 1;0.0;1.0;1.0;height > 30 AND source_distance == 0;a > 10;1.0;0.0;-1.0;0.22222222222222218;behavior_333
Candidate_265;battery > 10 AND satellite_count > 7 AND wind_speed <= 36;battery >= 10 AND satellite_count >= 7 AND b > 10;0.33333333333333337;1.0;0.6666666666666666;takeoff == 1;takeoff == 1;0.0;1.0;1.0;height > 30 AND source_distance == 0;a > 10 AND b > 10;1.0;0.0;-1.0;0.22222222222222218;behavior_265
Candidate_318;battery > 10 AND satellite_count > 7 AND wind_speed <= 36;satellite_count >= 7 AND wind_speed <= 36 AND a > 10;0.33333333333333337;1.0;0.6666666666666666;takeoff == 1;takeoff == 1;0.0;1.0;1.0;height > 30 AND source_distance == 0;a > 10;1.0;0.0;-1.0;0.22222222222222218;behavior_318
Candidate_243;battery > 10 AND satellite_count > 7 AND wind_speed <= 36;battery >= 10 AND satellite_count >= 7 AND a > 10;0.33333333333333337;1.0;0.6666666666666666;takeoff == 1;takeoff == 1;0.0;1.0;1.0;height > 30 AND source_distance == 0;a > 10;1.0;0.0;-1.0;0.22222222222222218;behavior_243
Candidate_319;battery > 10 AND satellite_count > 7 AND wind_speed <= 36;satellite_count >= 7 AND wind_speed <= 36 AND a > 10;0.33333333333333337;1.0;0.6666666666666666;takeoff == 1;takeoff == 1;0.0;1.0;1.0;height > 30 AND source_distance == 0;b > 10;1.0;0.0;-1.0;0.22222222222222218;behavior_319
Candidate_244;battery > 10 AND satellite_count > 7 AND wind_speed <= 36;battery >= 10 AND satellite_count >= 7 AND a > 10;0.33333333333333337;1.0;0.6666666666666666;takeoff == 1;takeoff == 1;0.0;1.0;1.0;height > 30 AND source_distance == 0;b > 10;1.0;0.0;-1.0;0.22222222222222218;behavior_244
Candidate_325;battery > 10 AND satellite_count > 7 AND wind_speed <= 36;satellite_count >= 7 AND wind_speed <= 36 AND a > 10;0.33333333333333337;1.0;0.6666666666666666;takeoff == 1;takeoff == 1;0.0;1.0;1.0;height > 30 AND source_distance == 0;a > 10 AND b > 10;1.0;0.0;-1.0;0.22222222222222218;behavior_325
Candidate_259;battery > 10 AND satellite_count > 7 AND wind_speed <= 36;battery >= 10 AND satellite_count >= 7 AND b > 10;0.33333333333333337;1.0;0.6666666666666666;takeoff == 1;takeoff == 1;0.0;1.0;1.0;height > 30 AND source_distance == 0;b > 10;1.0;0.0;-1.0;0.22222222222222218;behavior_259
Candidate_258;battery > 10 AND satellite_count > 7 AND wind_speed <= 36;battery >= 10 AND satellite_count >= 7 AND b > 10;0.33333333333333337;1.0;0.6666666666666666;takeoff == 1;takeoff == 1;0.0;1.0;1.0;height > 30 AND source_distance == 0;a > 10;1.0;0.0;-1.0;0.22222222222222218;behavior_258
Candidate_445;battery > 10 AND satellite_count > 7 AND wind_speed <= 36;satellite_count >= 7 AND wind_speed <= 36 AND a > 10 AND b > 10;0.3548387096774194;1.0;0.6451612903225806;takeoff == 1;takeoff == 1;0.0;1.0;1.0;height > 30 AND source_distance == 0;a > 10 AND b > 10;1.0;0.0;-1.0;0.21505376344086016;behavior_445
Candidate_438;battery > 10 AND satellite_count > 7 AND wind_speed <= 36;satellite_count >= 7 AND wind_speed <= 36 AND a > 10 AND b > 10;0.3548387096774194;1.0;0.6451612903225806;takeoff == 1;takeoff == 1;0.0;1.0;1.0;height > 30 AND source_distance == 0;a > 10;1.0;0.0;-1.0;0.21505376344086016;behavior_438
Candidate_430;battery > 10 AND satellite_count > 7 AND wind_speed <= 36;battery >= 10 AND wind_speed <= 36 AND a > 10 AND b > 10;0.3548387096774194;1.0;0.6451612903225806;takeoff == 1;takeoff == 1;0.0;1.0;1.0;height > 30 AND source_distance == 0;a > 10 AND b > 10;1.0;0.0;-1.0;0.21505376344086016;behavior_430
Candidate_424;battery > 10 AND satellite_count > 7 AND wind_speed <= 36;battery >= 10 AND wind_speed <= 36 AND a > 10 AND b > 10;0.3548387096774194;1.0;0.6451612903225806;takeoff == 1;takeoff == 1;0.0;1.0;1.0;height > 30 AND source_distance == 0;b > 10;1.0;0.0;-1.0;0.21505376344086016;behavior_424
Candidate_423;battery > 10 AND satellite_count > 7 AND wind_speed <= 36;battery >= 10 AND wind_speed <= 36 AND a > 10 AND b > 10;0.3548387096774194;1.0;0.6451612903225806;takeoff == 1;takeoff == 1;0.0;1.0;1.0;height > 30 AND source_distance == 0;a > 10;1.0;0.0;-1.0;0.21505376344086016;behavior_423
Candidate_409;battery > 10 AND satellite_count > 7 AND wind_speed <= 36;battery >= 10 AND satellite_count >= 7 AND a > 10 AND b > 10;0.3548387096774194;1.0;0.6451612903225806;takeoff == 1;takeoff == 1;0.0;1.0;1.0;height > 30 AND source_distance == 0;b > 10;1.0;0.0;-1.0;0.21505376344086016;behavior_409
Candidate_439;battery > 10 AND satellite_count > 7 AND wind_speed <= 36;satellite_count >= 7 AND wind_speed <= 36 AND a > 10 AND b > 10;0.3548387096774194;1.0;0.6451612903225806;takeoff == 1;takeoff == 1;0.0;1.0;1.0;height > 30 AND source_distance == 0;b > 10;1.0;0.0;-1.0;0.21505376344086016;behavior_439
Candidate_415;battery > 10 AND satellite_count > 7 AND wind_speed <= 36;battery >= 10 AND satellite_count >= 7 AND a > 10 AND b > 10;0.3548387096774194;1.0;0.6451612903225806;takeoff == 1;takeoff == 1;0.0;1.0;1.0;height > 30 AND source_distance == 0;a > 10 AND b > 10;1.0;0.0;-1.0;0.21505376344086016;behavior_415
Candidate_408;battery > 10 AND satellite_count > 7 AND wind_speed <= 36;battery >= 10 AND satellite_count >= 7 AND a > 10 AND b > 10;0.3548387096774194;1.0;0.6451612903225806;takeoff == 1;takeoff == 1;0.0;1.0;1.0;height > 30 AND source_distance == 0;a > 10;1.0;0.0;-1.0;0.21505376344086016;behavior_408
Candidate_61;battery > 10 AND satellite_count > 7 AND wind_speed <= 36;b > 10;1.0;0.0;-1.0;takeoff == 1;takeoff == 1;0.0;1.0;1.0;height > 30 AND source_distance == 0;height >= 30;0.4736842105263158;1.0;0.5263157894736842;0.17543859649122806;behavior_61
Candidate_212;battery > 10 AND satellite_count > 7 AND wind_speed <= 36;a > 10 AND b > 10;1.0;0.0;-1.0;takeoff == 1;takeoff == 1;0.0;1.0;1.0;height > 30 AND source_distance == 0;source_distance == 0;0.4736842105263158;1.0;0.5263157894736842;0.17543859649122806;behavior_212
Candidate_47;battery > 10 AND satellite_count > 7 AND wind_speed <= 36;a > 10;1.0;0.0;-1.0;takeoff == 1;takeoff == 1;0.0;1.0;1.0;height > 30 AND source_distance == 0;source_distance == 0;0.4736842105263158;1.0;0.5263157894736842;0.17543859649122806;behavior_47
Candidate_46;battery > 10 AND satellite_count > 7 AND wind_speed <= 36;a > 10;1.0;0.0;-1.0;takeoff == 1;takeoff == 1;0.0;1.0;1.0;height > 30 AND source_distance == 0;height >= 30;0.4736842105263158;1.0;0.5263157894736842;0.17543859649122806;behavior_46
Candidate_211;battery > 10 AND satellite_count > 7 AND wind_speed <= 36;a > 10 AND b > 10;1.0;0.0;-1.0;takeoff == 1;takeoff == 1;0.0;1.0;1.0;height > 30 AND source_distance == 0;height >= 30;0.4736842105263158;1.0;0.5263157894736842;0.17543859649122806;behavior_211
Candidate_62;battery > 10 AND satellite_count > 7 AND wind_speed <= 36;b > 10;1.0;0.0;-1.0;takeoff == 1;takeoff == 1;0.0;1.0;1.0;height > 30 AND source_distance == 0;source_distance == 0;0.4736842105263158;1.0;0.5263157894736842;0.17543859649122806;behavior_62
Candidate_217;battery > 10 AND satellite_count > 7 AND wind_speed <= 36;a > 10 AND b > 10;1.0;0.0;-1.0;takeoff == 1;takeoff == 1;0.0;1.0;1.0;height > 30 AND source_distance == 0;height >= 30 AND b > 10;0.5;1.0;0.5;0.16666666666666666;behavior_217
Candidate_218;battery > 10 AND satellite_count > 7 AND wind_speed <= 36;a > 10 AND b > 10;1.0;0.0;-1.0;takeoff == 1;takeoff == 1;0.0;1.0;1.0;height > 30 AND source_distance == 0;source_distance == 0 AND a > 10;0.5;1.0;0.5;0.16666666666666666;behavior_218
Candidate_67;battery > 10 AND satellite_count > 7 AND wind_speed <= 36;b > 10;1.0;0.0;-1.0;takeoff == 1;takeoff == 1;0.0;1.0;1.0;height > 30 AND source_distance == 0;height >= 30 AND b > 10;0.5;1.0;0.5;0.16666666666666666;behavior_67
Candidate_66;battery > 10 AND satellite_count > 7 AND wind_speed <= 36;b > 10;1.0;0.0;-1.0;takeoff == 1;takeoff == 1;0.0;1.0;1.0;height > 30 AND source_distance == 0;height >= 30 AND a > 10;0.5;1.0;0.5;0.16666666666666666;behavior_66
Candidate_51;battery > 10 AND satellite_count > 7 AND wind_speed <= 36;a > 10;1.0;0.0;-1.0;takeoff == 1;takeoff == 1;0.0;1.0;1.0;height > 30 AND source_distance == 0;height >= 30 AND a > 10;0.5;1.0;0.5;0.16666666666666666;behavior_51
Candidate_68;battery > 10 AND satellite_count > 7 AND wind_speed <= 36;b > 10;1.0;0.0;-1.0;takeoff == 1;takeoff == 1;0.0;1.0;1.0;height > 30 AND source_distance == 0;source_distance == 0 AND a > 10;0.5;1.0;0.5;0.16666666666666666;behavior_68
Candidate_52;battery > 10 AND satellite_count > 7 AND wind_speed <= 36;a > 10;1.0;0.0;-1.0;takeoff == 1;takeoff == 1;0.0;1.0;1.0;height > 30 AND source_distance == 0;height >= 30 AND b > 10;0.5;1.0;0.5;0.16666666666666666;behavior_52
Candidate_219;battery > 10 AND satellite_count > 7 AND wind_speed <= 36;a > 10 AND b > 10;1.0;0.0;-1.0;takeoff == 1;takeoff == 1;0.0;1.0;1.0;height > 30 AND source_distance == 0;source_distance == 0 AND b > 10;0.5;1.0;0.5;0.16666666666666666;behavior_219
Candidate_53;battery > 10 AND satellite_count > 7 AND wind_speed <= 36;a > 10;1.0;0.0;-1.0;takeoff == 1;takeoff == 1;0.0;1.0;1.0;height > 30 AND source_distance == 0;source_distance == 0 AND a > 10;0.5;1.0;0.5;0.16666666666666666;behavior_53
Candidate_54;battery > 10 AND satellite_count > 7 AND wind_speed <= 36;a > 10;1.0;0.0;-1.0;takeoff == 1;takeoff == 1;0.0;1.0;1.0;height > 30 AND source_distance == 0;source_distance == 0 AND b > 10;0.5;1.0;0.5;0.16666666666666666;behavior_54
Candidate_69;battery > 10 AND satellite_count > 7 AND wind_speed <= 36;b > 10;1.0;0.0;-1.0;takeoff == 1;takeoff == 1;0.0;1.0;1.0;height > 30 AND source_distance == 0;source_distance == 0 AND b > 10;0.5;1.0;0.5;0.16666666666666666;behavior_69
Candidate_216;battery > 10 AND satellite_count > 7 AND wind_speed <= 36;a > 10 AND b > 10;1.0;0.0;-1.0;takeoff == 1;takeoff == 1;0.0;1.0;1.0;height > 30 AND source_distance == 0;height >= 30 AND a > 10;0.5;1.0;0.5;0.16666666666666666;behavior_216
Candidate_223;battery > 10 AND satellite_count > 7 AND wind_speed <= 36;a > 10 AND b > 10;1.0;0.0;-1.0;takeoff == 1;takeoff == 1;0.0;1.0;1.0;height > 30 AND source_distance == 0;height >= 30 AND a > 10 AND b > 10;0.5238095238095238;1.0;0.47619047619047616;0.15873015873015872;behavior_223
Candidate_224;battery > 10 AND satellite_count > 7 AND wind_speed <= 36;a > 10 AND b > 10;1.0;0.0;-1.0;takeoff == 1;takeoff == 1;0.0;1.0;1.0;height > 30 AND source_distance == 0;source_distance == 0 AND a > 10 AND b > 10;0.5238095238095238;1.0;0.47619047619047616;0.15873015873015872;behavior_224
Candidate_74;battery > 10 AND satellite_count > 7 AND wind_speed <= 36;b > 10;1.0;0.0;-1.0;takeoff == 1;takeoff == 1;0.0;1.0;1.0;height > 30 AND source_distance == 0;source_distance == 0 AND a > 10 AND b > 10;0.5238095238095238;1.0;0.47619047619047616;0.15873015873015872;behavior_74
Candidate_73;battery > 10 AND satellite_count > 7 AND wind_speed <= 36;b > 10;1.0;0.0;-1.0;takeoff == 1;takeoff == 1;0.0;1.0;1.0;height > 30 AND source_distance == 0;height >= 30 AND a > 10 AND b > 10;0.5238095238095238;1.0;0.47619047619047616;0.15873015873015872;behavior_73
Candidate_59;battery > 10 AND satellite_count > 7 AND wind_speed <= 36;a > 10;1.0;0.0;-1.0;takeoff == 1;takeoff == 1;0.0;1.0;1.0;height > 30 AND source_distance == 0;source_distance == 0 AND a > 10 AND b > 10;0.5238095238095238;1.0;0.47619047619047616;0.15873015873015872;behavior_59
Candidate_58;battery > 10 AND satellite_count > 7 AND wind_speed <= 36;a > 10;1.0;0.0;-1.0;takeoff == 1;takeoff == 1;0.0;1.0;1.0;height > 30 AND source_distance == 0;height >= 30 AND a > 10 AND b > 10;0.5238095238095238;1.0;0.47619047619047616;0.15873015873015872;behavior_58
Candidate_40;battery > 10 AND satellite_count > 7 AND wind_speed <= 36;wind_speed <= 36;0.6428571428571428;1.0;0.3571428571428572;takeoff == 1;takeoff == 1;0.0;1.0;1.0;height > 30 AND source_distance == 0;a > 10 AND b > 10;1.0;0.0;-1.0;0.11904761904761907;behavior_40
Candidate_33;battery > 10 AND satellite_count > 7 AND wind_speed <= 36;wind_speed <= 36;0.6428571428571428;1.0;0.3571428571428572;takeoff == 1;takeoff == 1;0.0;1.0;1.0;height > 30 AND source_distance == 0;a > 10;1.0;0.0;-1.0;0.11904761904761907;behavior_33
Candidate_10;battery > 10 AND satellite_count > 7 AND wind_speed <= 36;battery >= 10;0.6428571428571428;1.0;0.3571428571428572;takeoff == 1;takeoff == 1;0.0;1.0;1.0;height > 30 AND source_distance == 0;a > 10 AND b > 10;1.0;0.0;-1.0;0.11904761904761907;behavior_10
Candidate_25;battery > 10 AND satellite_count > 7 AND wind_speed <= 36;satellite_count >= 7;0.6428571428571428;1.0;0.3571428571428572;takeoff == 1;takeoff == 1;0.0;1.0;1.0;height > 30 AND source_distance == 0;a > 10 AND b > 10;1.0;0.0;-1.0;0.11904761904761907;behavior_25
Candidate_3;battery > 10 AND satellite_count > 7 AND wind_speed <= 36;battery >= 10;0.6428571428571428;1.0;0.3571428571428572;takeoff == 1;takeoff == 1;0.0;1.0;1.0;height > 30 AND source_distance == 0;a > 10;1.0;0.0;-1.0;0.11904761904761907;behavior_3
Candidate_4;battery > 10 AND satellite_count > 7 AND wind_speed <= 36;battery >= 10;0.6428571428571428;1.0;0.3571428571428572;takeoff == 1;takeoff == 1;0.0;1.0;1.0;height > 30 AND source_distance == 0;b > 10;1.0;0.0;-1.0;0.11904761904761907;behavior_4
Candidate_19;battery > 10 AND satellite_count > 7 AND wind_speed <= 36;satellite_count >= 7;0.6428571428571428;1.0;0.3571428571428572;takeoff == 1;takeoff == 1;0.0;1.0;1.0;height > 30 AND source_distance == 0;b > 10;1.0;0.0;-1.0;0.11904761904761907;behavior_19
Candidate_18;battery > 10 AND satellite_count > 7 AND wind_speed <= 36;satellite_count >= 7;0.6428571428571428;1.0;0.3571428571428572;takeoff == 1;takeoff == 1;0.0;1.0;1.0;height > 30 AND source_distance == 0;a > 10;1.0;0.0;-1.0;0.11904761904761907;behavior_18
Candidate_34;battery > 10 AND satellite_count > 7 AND wind_speed <= 36;wind_speed <= 36;0.6428571428571428;1.0;0.3571428571428572;takeoff == 1;takeoff == 1;0.0;1.0;1.0;height > 30 AND source_distance == 0;b > 10;1.0;0.0;-1.0;0.11904761904761907;behavior_34
Candidate_169;battery > 10 AND satellite_count > 7 AND wind_speed <= 36;satellite_count >= 7 AND b > 10;0.6551724137931034;1.0;0.3448275862068966;takeoff == 1;takeoff == 1;0.0;1.0;1.0;height > 30 AND source_distance == 0;b > 10;1.0;0.0;-1.0;0.1149425287356322;behavior_169
Candidate_168;battery > 10 AND satellite_count > 7 AND wind_speed <= 36;satellite_count >= 7 AND b > 10;0.6551724137931034;1.0;0.3448275862068966;takeoff == 1;takeoff == 1;0.0;1.0;1.0;height > 30 AND source_distance == 0;a > 10;1.0;0.0;-1.0;0.1149425287356322;behavior_168
Candidate_183;battery > 10 AND satellite_count > 7 AND wind_speed <= 36;wind_speed <= 36 AND a > 10;0.6551724137931034;1.0;0.3448275862068966;takeoff == 1;takeoff == 1;0.0;1.0;1.0;height > 30 AND source_distance == 0;a > 10;1.0;0.0;-1.0;0.1149425287356322;behavior_183
Candidate_130;battery > 10 AND satellite_count > 7 AND wind_speed <= 36;battery >= 10 AND b > 10;0.6551724137931034;1.0;0.3448275862068966;takeoff == 1;takeoff == 1;0.0;1.0;1.0;height > 30 AND source_distance == 0;a > 10 AND b > 10;1.0;0.0;-1.0;0.1149425287356322;behavior_130
Candidate_184;battery > 10 AND satellite_count > 7 AND wind_speed <= 36;wind_speed <= 36 AND a > 10;0.6551724137931034;1.0;0.3448275862068966;takeoff == 1;takeoff == 1;0.0;1.0;1.0;height > 30 AND source_distance == 0;b > 10;1.0;0.0;-1.0;0.1149425287356322;behavior_184
Candidate_175;battery > 10 AND satellite_count > 7 AND wind_speed <= 36;satellite_count >= 7 AND b > 10;0.6551724137931034;1.0;0.3448275862068966;takeoff == 1;takeoff == 1;0.0;1.0;1.0;height > 30 AND source_distance == 0;a > 10 AND b > 10;1.0;0.0;-1.0;0.1149425287356322;behavior_175
Candidate_124;battery > 10 AND satellite_count > 7 AND wind_speed <= 36;battery >= 10 AND b > 10;0.6551724137931034;1.0;0.3448275862068966;takeoff == 1;takeoff == 1;0.0;1.0;1.0;height > 30 AND source_distance == 0;b > 10;1.0;0.0;-1.0;0.1149425287356322;behavior_124
Candidate_109;battery > 10 AND satellite_count > 7 AND wind_speed <= 36;battery >= 10 AND a > 10;0.6551724137931034;1.0;0.3448275862068966;takeoff == 1;takeoff == 1;0.0;1.0;1.0;height > 30 AND source_distance == 0;b > 10;1.0;0.0;-1.0;0.1149425287356322;behavior_109
Candidate_154;battery > 10 AND satellite_count > 7 AND wind_speed <= 36;satellite_count >= 7 AND a > 10;0.6551724137931034;1.0;0.3448275862068966;takeoff == 1;takeoff == 1;0.0;1.0;1.0;height > 30 AND source_distance == 0;b > 10;1.0;0.0;-1.0;0.1149425287356322;behavior_154
Candidate_108;battery > 10 AND satellite_count > 7 AND wind_speed <= 36;battery >= 10 AND a > 10;0.6551724137931034;1.0;0.3448275862068966;takeoff == 1;takeoff == 1;0.0;1.0;1.0;height > 30 AND source_distance == 0;a > 10;1.0;0.0;-1.0;0.1149425287356322;behavior_108
Candidate_190;battery > 10 AND satellite_count > 7 AND wind_speed <= 36;wind_speed <= 36 AND a > 10;0.6551724137931034;1.0;0.3448275862068966;takeoff == 1;takeoff == 1;0.0;1.0;1.0;height > 30 AND source_distance == 0;a > 10 AND b > 10;1.0;0.0;-1.0;0.1149425287356322;behavior_190
Candidate_153;battery > 10 AND satellite_count > 7 AND wind_speed <= 36;satellite_count >= 7 AND a > 10;0.6551724137931034;1.0;0.3448275862068966;takeoff == 1;takeoff == 1;0.0;1.0;1.0;height > 30 AND source_distance == 0;a > 10;1.0;0.0;-1.0;0.1149425287356322;behavior_153
Candidate_198;battery > 10 AND satellite_count > 7 AND wind_speed <= 36;wind_speed <= 36 AND b > 10;0.6551724137931034;1.0;0.3448275862068966;takeoff == 1;takeoff == 1;0.0;1.0;1.0;height > 30 AND source_distance == 0;a > 10;1.0;0.0;-1.0;0.1149425287356322;behavior_198
Candidate_199;battery > 10 AND satellite_count > 7 AND wind_speed <= 36;wind_speed <= 36 AND b > 10;0.6551724137931034;1.0;0.3448275862068966;takeoff == 1;takeoff == 1;0.0;1.0;1.0;height > 30 AND source_distance == 0;b > 10;1.0;0.0;-1.0;0.1149425287356322;behavior_199
Candidate_205;battery > 10 AND satellite_count > 7 AND wind_speed <= 36;wind_speed <= 36 AND b > 10;0.6551724137931034;1.0;0.3448275862068966;takeoff == 1;takeoff == 1;0.0;1.0;1.0;height > 30 AND source_distance == 0;a > 10 AND b > 10;1.0;0.0;-1.0;0.1149425287356322;behavior_205
Candidate_160;battery > 10 AND satellite_count > 7 AND wind_speed <= 36;satellite_count >= 7 AND a > 10;0.6551724137931034;1.0;0.3448275862068966;takeoff == 1;takeoff == 1;0.0;1.0;1.0;height > 30 AND source_distance == 0;a > 10 AND b > 10;1.0;0.0;-1.0;0.1149425287356322;behavior_160
Candidate_123;battery > 10 AND satellite_count > 7 AND wind_speed <= 36;battery >= 10 AND b > 10;0.6551724137931034;1.0;0.3448275862068966;takeoff == 1;takeoff == 1;0.0;1.0;1.0;height > 30 AND source_distance == 0;a > 10;1.0;0.0;-1.0;0.1149425287356322;behavior_123
