similarity_result,diagnosed_name,diagnosed_given,diagnosed_then,candidate_name,candidate_given,candidate_then,elapsed_time,config
0.7777777777777778,scen_G1_T17,h < 100,delta_dt >= 10 AND p8 > 10,cand_low_speed_flying,h < 100 AND vibration >= 50 AND wind_speed > 60,delta_dt >= 10 AND h >= 90,0.05469799996353686,"{'parameter_weights': {'parameter_1': 1.0, 'parameter_n': 1.0}, 'tversky_weights': {'alpha': 0.9, 'beta': 0.1}, 'conditional_weights': {'given': 1.0, 'when': 1.0, 'then': 1.0}}"
0.7222211111111112,scen_G1_T18,h < 100,h >= 100 AND p8 > 10,cand_low_speed_flying,h < 100 AND vibration >= 50 AND wind_speed > 60,delta_dt >= 10 AND h >= 90,0.07448939990717918,"{'parameter_weights': {'parameter_1': 1.0, 'parameter_n': 1.0}, 'tversky_weights': {'alpha': 0.9, 'beta': 0.1}, 'conditional_weights': {'given': 1.0, 'when': 1.0, 'then': 1.0}}"
0.8132178352490422,scen_G1_T19,h < 100,delta_dt >= 10 AND h >= 100 AND p8 > 10,cand_low_speed_flying,h < 100 AND vibration >= 50 AND wind_speed > 60,delta_dt >= 10 AND h >= 90,0.08724019990768284,"{'parameter_weights': {'parameter_1': 1.0, 'parameter_n': 1.0}, 'tversky_weights': {'alpha': 0.9, 'beta': 0.1}, 'conditional_weights': {'given': 1.0, 'when': 1.0, 'then': 1.0}}"
0.7260536398467433,scen_G1_T21,h < 100,delta_dt >= 10 AND p6 > 10 AND p8 > 10,cand_low_speed_flying,h < 100 AND vibration >= 50 AND wind_speed > 60,delta_dt >= 10 AND h >= 90,0.056368299992755055,"{'parameter_weights': {'parameter_1': 1.0, 'parameter_n': 1.0}, 'tversky_weights': {'alpha': 0.9, 'beta': 0.1}, 'conditional_weights': {'given': 1.0, 'when': 1.0, 'then': 1.0}}"
0.6704969731800766,scen_G1_T22,h < 100,h >= 100 AND p6 > 10 AND p8 > 10,cand_low_speed_flying,h < 100 AND vibration >= 50 AND wind_speed > 60,delta_dt >= 10 AND h >= 90,0.08683530008420348,"{'parameter_weights': {'parameter_1': 1.0, 'parameter_n': 1.0}, 'tversky_weights': {'alpha': 0.9, 'beta': 0.1}, 'conditional_weights': {'given': 1.0, 'when': 1.0, 'then': 1.0}}"
0.7587713742690059,scen_G1_T23,h < 100,delta_dt >= 10 AND h >= 100 AND p6 > 10 AND p8 > 10,cand_low_speed_flying,h < 100 AND vibration >= 50 AND wind_speed > 60,delta_dt >= 10 AND h >= 90,0.06349530001170933,"{'parameter_weights': {'parameter_1': 1.0, 'parameter_n': 1.0}, 'tversky_weights': {'alpha': 0.9, 'beta': 0.1}, 'conditional_weights': {'given': 1.0, 'when': 1.0, 'then': 1.0}}"
0.7260536398467433,scen_G1_T25,h < 100,delta_dt >= 10 AND p7 > 10 AND p8 > 10,cand_low_speed_flying,h < 100 AND vibration >= 50 AND wind_speed > 60,delta_dt >= 10 AND h >= 90,0.06605290004517883,"{'parameter_weights': {'parameter_1': 1.0, 'parameter_n': 1.0}, 'tversky_weights': {'alpha': 0.9, 'beta': 0.1}, 'conditional_weights': {'given': 1.0, 'when': 1.0, 'then': 1.0}}"
0.6704969731800766,scen_G1_T26,h < 100,h >= 100 AND p7 > 10 AND p8 > 10,cand_low_speed_flying,h < 100 AND vibration >= 50 AND wind_speed > 60,delta_dt >= 10 AND h >= 90,0.06195610004942864,"{'parameter_weights': {'parameter_1': 1.0, 'parameter_n': 1.0}, 'tversky_weights': {'alpha': 0.9, 'beta': 0.1}, 'conditional_weights': {'given': 1.0, 'when': 1.0, 'then': 1.0}}"
0.7587713742690059,scen_G1_T27,h < 100,delta_dt >= 10 AND h >= 100 AND p7 > 10 AND p8 > 10,cand_low_speed_flying,h < 100 AND vibration >= 50 AND wind_speed > 60,delta_dt >= 10 AND h >= 90,0.06032469996716827,"{'parameter_weights': {'parameter_1': 1.0, 'parameter_n': 1.0}, 'tversky_weights': {'alpha': 0.9, 'beta': 0.1}, 'conditional_weights': {'given': 1.0, 'when': 1.0, 'then': 1.0}}"
0.6988304093567251,scen_G1_T29,h < 100,delta_dt >= 10 AND p6 > 10 AND p7 > 10 AND p8 > 10,cand_low_speed_flying,h < 100 AND vibration >= 50 AND wind_speed > 60,delta_dt >= 10 AND h >= 90,0.057158099953085184,"{'parameter_weights': {'parameter_1': 1.0, 'parameter_n': 1.0}, 'tversky_weights': {'alpha': 0.9, 'beta': 0.1}, 'conditional_weights': {'given': 1.0, 'when': 1.0, 'then': 1.0}}"
