time,action,target_distance,origin_distance,velocity.north,velocity.east,velocity.down,battery,current_lat,current_lon,current_alt,origin_lat,origin_lon,origin_alt,target_lat,target_lon,target_alt,onWater,bad_connection,is_armed,obstacle,goals
17:50:12,,,,,,,,,,,-3.7867013999999997,-38.551969899999996,-0.09700000286102295,-3.7867,-38.551971,10,False,False,False,False,
17:50:13,,0.2785143109527432,0.08964520810170981,-0.019999999552965164,0.0,0.009999999776482582,100.0,-3.7867021999999997,-38.551969799999995,-0.0,-3.7867013999999997,-38.551969899999996,-0.09700000286102295,-3.7867,-38.551971,10,False,False,False,False,
17:50:14,,0.299224933932941,0.1054657622101466,-0.019999999552965164,0.0,0.009999999776482582,100.0,-3.7867023,-38.5519696,-0.1,-3.7867013999999997,-38.551969899999996,-0.09700000286102295,-3.7867,-38.551971,10,False,False,False,False,
17:50:15,,0.2897785720253599,0.09497943988803041,-0.029999999329447746,0.0,0.009999999776482582,100.0,-3.7867021999999997,-38.5519696,-0.1,-3.7867013999999997,-38.551969899999996,-0.09700000286102295,-3.7867,-38.551971,10,False,False,False,False,
17:50:16,,0.28045492825339824,0.08465487137563132,-0.029999999329447746,0.0,0.009999999776482582,100.0,-3.7867021,-38.5519695,-0.2,-3.7867013999999997,-38.551969899999996,-0.09700000286102295,-3.7867,-38.551971,10,False,False,False,False,
17:50:17,Arm,0.21341662096735217,0.015708181234593374,-0.029999999329447746,0.0,0.009999999776482582,100.0,-3.7867015,-38.5519697,0.0,-3.7867013999999997,-38.551969899999996,-0.09700000286102295,-3.7867,-38.551971,10,False,False,True,False,
17:50:18,TakeOff,0.25178703408483727,0.0674935644998901,-0.029999999329447746,0.0,0.009999999776482582,100.0,-3.7867016,-38.551969299999996,-0.0,-3.7867013999999997,-38.551969899999996,-0.09700000286102295,-3.7867,-38.551971,10,False,False,True,False,
17:50:19,TakeOff,0.2750225065543865,0.08006265050387078,-0.029999999329447746,0.0,0.009999999776482582,98.0,-3.7867016999999996,-38.551969199999995,0.0,-3.7867013999999997,-38.551969899999996,-0.09700000286102295,-3.7867,-38.551971,10,False,False,True,False,
17:50:20,TakeOff,0.21991453591611618,0.033285650161292354,-0.029999999329447746,0.0,0.009999999776482582,98.0,-3.7867013999999997,-38.5519697,-0.0,-3.7867013999999997,-38.551969899999996,-0.09700000286102295,-3.7867,-38.551971,10,False,False,True,False,
17:50:21,TakeOff,0.27877875235460475,0.10068861074042003,-0.029999999329447746,0.0,0.009999999776482582,95.0,-3.7867024,-38.55197,0.9,-3.7867013999999997,-38.551969899999996,-0.09700000286102295,-3.7867,-38.551971,10,False,False,True,False,
17:50:22,TakeOff,0.2785143109527432,0.08964520810170981,-0.029999999329447746,0.0,0.009999999776482582,95.0,-3.7867021,-38.5519696,3.3,-3.7867013999999997,-38.551969899999996,-0.09700000286102295,-3.7867,-38.551971,10,False,False,True,False,
17:50:23,TakeOff,0.21222299465276317,0.022190433178074048,-0.03999999910593033,0.0,0.009999999776482582,92.0,-3.7867013,-38.5519697,6.0,-3.7867013999999997,-38.551969899999996,-0.09700000286102295,-3.7867,-38.551971,10,False,False,True,False,
17:50:24,TakeOff,0.18911733312437237,0.04006498943575791,-0.03999999910593033,0.0,0.009999999776482582,92.0,-3.7867012,-38.551969799999995,7.8,-3.7867013999999997,-38.551969899999996,-0.09700000286102295,-3.7867,-38.551971,10,False,False,True,False,
17:50:25,TakeOff,0.2435862965055127,0.0565794929952514,-0.03999999910593033,0.0,0.009999999776482582,88.0,-3.7867015,-38.551969199999995,8.6,-3.7867013999999997,-38.551969899999996,-0.09700000286102295,-3.7867,-38.551971,10,False,False,True,False,
17:50:26,TakeOff,0.2836863483561203,0.12255287578032896,-0.03999999910593033,0.0,0.009999999776482582,88.0,-3.7867013,-38.5519688,9.0,-3.7867013999999997,-38.551969899999996,-0.09700000286102295,-3.7867,-38.551971,10,False,False,True,False,
17:50:27,TakeOff,0.23104462353059146,0.07018768125154898,-0.03999999910593033,0.0,0.0,85.0,-3.7867013,-38.5519694,9.2,-3.7867013999999997,-38.551969899999996,-0.09700000286102295,-3.7867,-38.551971,10,False,False,True,False,
17:50:28,TakeOff,0.21918769275157582,0.0351552541385809,-0.03999999910593033,0.0,0.0,85.0,-3.7867016999999996,-38.55197,9.4,-3.7867013999999997,-38.551969899999996,-0.09700000286102295,-3.7867,-38.551971,10,False,False,True,False,
17:50:29,TakeOff,0.22903533894040753,0.03141636187647904,-0.03999999910593033,0.0,0.0,82.0,-3.7867015,-38.5519697,9.5,-3.7867013999999997,-38.551969899999996,-0.09700000286102295,-3.7867,-38.551971,10,False,False,True,False,
17:50:30,Flying,0.11953524050008765,0.11174710530483778,-0.03999999910593033,0.0,0.0,82.0,-3.7867002999999997,-38.5519702,9.5,-3.7867013999999997,-38.551969899999996,-0.09700000286102295,-3.7867,-38.551971,10,False,False,True,False,
17:50:31,Flying,0.09424908729524922,0.10483680369411749,-0.03999999910593033,0.0,0.0,78.0,-3.7867007,-38.5519707,9.6,-3.7867013999999997,-38.551969899999996,-0.09700000286102295,-3.7867,-38.551971,10,False,False,True,False,
17:50:32,Flying,0.06671695592692814,0.15102557381320086,-0.03999999910593033,0.0,0.0,78.0,-3.7867007,-38.5519712,9.6,-3.7867013999999997,-38.551969899999996,-0.09700000286102295,-3.7867,-38.551971,10,False,False,True,False,
17:50:33,Flying,0.045752644637793605,0.22044058219042834,-0.03999999910593033,0.0,0.0,75.0,-3.7866999999999997,-38.5519715,9.6,-3.7867013999999997,-38.551969899999996,-0.09700000286102295,-3.7867,-38.551971,10,False,False,True,False,
17:50:34,Flying,0.04964104996124928,0.21331425726169367,-0.04999999701976776,0.0,0.0,75.0,-3.7867001,-38.5519714,9.7,-3.7867013999999997,-38.551969899999996,-0.09700000286102295,-3.7867,-38.551971,10,False,False,True,False,
17:50:35,Flying,0.03515525384857528,0.18079759323396724,-0.04999999701976776,0.0,0.0,72.0,-3.7867002,-38.551971099999996,9.7,-3.7867013999999997,-38.551969899999996,-0.09700000286102295,-3.7867,-38.551971,10,False,False,True,False,
17:50:36,Landing,0.049706188726871756,0.18212320065560944,-0.04999999701976776,0.0,0.0,72.0,-3.7867002999999997,-38.5519713,8.7,-3.7867013999999997,-38.551969899999996,-0.09700000286102295,-3.7867,-38.551971,10,False,False,True,False,
