time,action,target_distance,origin_distance,velocity.north,velocity.east,velocity.down,battery,current_lat,current_lon,current_alt,origin_lat,origin_lon,origin_alt,target_lat,target_lon,target_alt,onWater,bad_connection,is_armed,obstacle,goals
17:49:26,,,,,,,,,,,-3.7867105999999997,-38.5519609,1.194000005722046,-3.7867,-38.551971,10,False,False,False,False,
17:49:27,,0.1822253292437296,1.4452723561854477,-0.17000000178813934,0.17999999225139618,-0.3199999928474426,,-3.7867013,-38.5519701,0.9,-3.7867105999999997,-38.5519609,1.194000005722046,-3.7867,-38.551971,10,False,False,False,False,
17:49:28,,0.024820525334182636,1.6030302749155945,-0.1599999964237213,0.17999999225139618,-0.3199999928474426,100.0,-3.7867002,-38.5519708,0.6,-3.7867105999999997,-38.5519609,1.194000005722046,-3.7867,-38.551971,10,False,False,False,False,
17:49:29,,0.08452736894452201,1.5490239907857521,-0.14999999105930328,0.17000000178813934,-0.3199999928474426,100.0,-3.7867002999999997,-38.5519703,0.6,-3.7867105999999997,-38.5519609,1.194000005722046,-3.7867,-38.551971,10,False,False,False,False,
17:49:30,,0.172269130729451,1.4821804750586327,-0.14000000059604645,0.1599999964237213,-0.3199999928474426,100.0,-3.7867004,-38.5519694,0.5,-3.7867105999999997,-38.5519609,1.194000005722046,-3.7867,-38.551971,10,False,False,False,False,
17:49:31,Arm,0.253381830775422,1.386925880806317,-0.12999999523162842,0.1599999964237213,-0.3199999928474426,100.0,-3.7867010999999997,-38.551969,-0.0,-3.7867105999999997,-38.5519609,1.194000005722046,-3.7867,-38.551971,10,False,False,False,False,
17:49:32,TakeOff,0.24948966742041365,1.3857347419421981,-0.11999999731779099,0.1599999964237213,-0.3199999928474426,100.0,-3.7867012,-38.5519691,-0.0,-3.7867105999999997,-38.5519609,1.194000005722046,-3.7867,-38.551971,10,False,False,False,False,
17:49:33,TakeOff,0.24948966742041365,1.3857347419421981,-0.10999999940395355,0.14999999105930328,-0.3199999928474426,100.0,-3.7867012,-38.5519691,-0.0,-3.7867105999999997,-38.5519609,1.194000005722046,-3.7867,-38.551971,10,False,False,False,False,
17:49:34,TakeOff,0.24948966742041365,1.3857347419421981,-0.09999999403953552,0.14000000059604645,-0.3199999928474426,100.0,-3.7867012,-38.5519691,-0.0,-3.7867105999999997,-38.5519609,1.194000005722046,-3.7867,-38.551971,10,False,False,False,False,
17:49:35,TakeOff,0.24948966742041365,1.3857347419421981,-0.09999999403953552,0.12999999523162842,-0.3199999928474426,100.0,-3.7867012,-38.5519691,-0.0,-3.7867105999999997,-38.5519609,1.194000005722046,-3.7867,-38.551971,10,False,False,False,False,
17:49:36,TakeOff,0.24948966742041365,1.3857347419421981,-0.08999999612569809,0.11999999731779099,-0.3199999928474426,100.0,-3.7867012,-38.5519691,-0.0,-3.7867105999999997,-38.5519609,1.194000005722046,-3.7867,-38.551971,10,False,False,False,False,
17:49:37,TakeOff,0.24948966742041365,1.3857347419421981,-0.08999999612569809,0.11999999731779099,-0.3100000023841858,100.0,-3.7867012,-38.5519691,-0.0,-3.7867105999999997,-38.5519609,1.194000005722046,-3.7867,-38.551971,10,False,False,False,False,
17:49:38,TakeOff,0.24948966742041365,1.3857347419421981,-0.07999999821186066,0.10999999940395355,-0.3100000023841858,100.0,-3.7867012,-38.5519691,-0.0,-3.7867105999999997,-38.5519609,1.194000005722046,-3.7867,-38.551971,10,False,False,False,False,
