time,action,target_distance,origin_distance,velocity.north,velocity.east,velocity.down,battery,current_lat,current_lon,current_alt,origin_lat,origin_lon,origin_alt,target_lat,target_lon,target_alt,onWater,bad_connection,is_armed,obstacle,goals
17:56:40,,,,,,,,,,,-3.7867007999999998,-38.5519696,-0.22600001096725464,-3.7867,-38.551971,10,False,False,False,False,
17:56:41,,0.18212320070839338,0.02485309455749895,-0.029999999329447746,0.029999999329447746,0.07000000029802322,,-3.786701,-38.5519697,-0.2,-3.7867007999999998,-38.5519696,-0.22600001096725464,-3.7867,-38.551971,10,False,False,False,False,
17:56:42,,0.20378830930192168,0.024820525337970793,-0.029999999329447746,0.029999999329447746,0.07000000029802322,100.0,-3.7867009,-38.5519694,-0.3,-3.7867007999999998,-38.5519696,-0.22600001096725464,-3.7867,-38.551971,10,False,False,False,False,
17:56:43,,0.2073082765558375,0.05551981173936269,-0.029999999329447746,0.029999999329447746,0.07000000029802322,100.0,-3.7867004,-38.551969199999995,-0.3,-3.7867007999999998,-38.5519696,-0.22600001096725464,-3.7867,-38.551971,10,False,False,False,False,
17:56:44,,0.19664202794781135,0.04712454365559662,-0.029999999329447746,0.029999999329447746,0.07000000029802322,100.0,-3.7867005,-38.551969299999996,-0.4,-3.7867007999999998,-38.5519696,-0.22600001096725464,-3.7867,-38.551971,10,False,False,False,False,
17:56:45,Arm,0.19154580990142686,0.06479978773155323,-0.029999999329447746,0.029999999329447746,0.07000000029802322,100.0,-3.7867002999999997,-38.551969299999996,0.0,-3.7867007999999998,-38.5519696,-0.22600001096725464,-3.7867,-38.551971,10,False,False,True,False,
17:56:46,TakeOff,0.12255287674796612,0.0846548713498823,-0.029999999329447746,0.029999999329447746,0.07000000029802322,99.0,-3.7866999999999997,-38.55197,-0.0,-3.7867007999999998,-38.5519696,-0.22600001096725464,-3.7867,-38.551971,10,False,False,True,False,
17:56:47,TakeOff,0.12255287674796612,0.0846548713498823,-0.029999999329447746,0.029999999329447746,0.07000000029802322,99.0,-3.7867002,-38.551969899999996,0.0,-3.7867007999999998,-38.5519696,-0.22600001096725464,-3.7867,-38.551971,10,False,False,True,False,
17:56:48,TakeOff,0.1403753634269534,0.049706188722294244,-0.03999999910593033,0.029999999329447746,0.07000000029802322,97.0,-3.7867005,-38.551969799999995,0.0,-3.7867007999999998,-38.5519696,-0.22600001096725464,-3.7867,-38.551971,10,False,False,True,False,
17:56:49,TakeOff,0.36365680176667764,0.18477944859486606,-0.03999999910593033,0.029999999329447746,0.07000000029802322,97.0,-3.7867016,-38.551968099999996,1.3,-3.7867007999999998,-38.5519696,-0.22600001096725464,-3.7867,-38.551971,10,False,False,True,False,
17:56:50,TakeOff,0.38767561234092734,0.21056304382970295,-0.03999999910593033,0.029999999329447746,0.07000000029802322,93.0,-3.7867012,-38.5519679,3.8,-3.7867007999999998,-38.5519696,-0.22600001096725464,-3.7867,-38.551971,10,False,False,True,False,
17:56:51,TakeOff,0.19856420124388777,0.022190433981816957,-0.03999999910593033,0.029999999329447746,0.07000000029802322,93.0,-3.7867007999999998,-38.5519695,6.7,-3.7867007999999998,-38.5519696,-0.22600001096725464,-3.7867,-38.551971,10,False,False,True,False,
17:56:52,TakeOff,0.1964921305968215,0.045840961117397896,-0.03999999910593033,0.029999999329447746,0.07000000029802322,90.0,-3.7867012,-38.5519697,8.5,-3.7867007999999998,-38.5519696,-0.22600001096725464,-3.7867,-38.551971,10,False,False,True,False,
17:56:53,TakeOff,0.1778713739498131,0.0809378038673709,-0.03999999910593033,0.029999999329447746,0.07000000029802322,90.0,-3.7866999,-38.551969199999995,9.3,-3.7867007999999998,-38.5519696,-0.22600001096725464,-3.7867,-38.551971,10,False,False,True,False,
17:56:54,TakeOff,0.23720683458254888,0.15439137575840717,-0.03999999910593033,0.029999999329447746,0.07000000029802322,87.0,-3.7866996,-38.5519689,9.7,-3.7867007999999998,-38.5519696,-0.22600001096725464,-3.7867,-38.551971,10,False,False,True,False,
17:56:55,Flying,0.11315898695827914,0.11972457178227743,-0.03999999910593033,0.029999999329447746,0.07999999821186066,87.0,-3.7866997,-38.5519701,10.0,-3.7867007999999998,-38.5519696,-0.22600001096725464,-3.7867,-38.551971,10,False,False,True,False,
17:56:56,Flying,0.08673416966623021,0.16962998641793922,-0.03999999910593033,0.029999999329447746,0.07999999821186066,83.0,-3.7866994,-38.551970499999996,10.1,-3.7867007999999998,-38.5519696,-0.22600001096725464,-3.7867,-38.551971,10,False,False,True,False,
17:56:57,Flying,0.07110475290121096,0.16666139206189973,-0.03999999910593033,0.029999999329447746,0.07999999821186066,83.0,-3.7866997,-38.5519706,10.2,-3.7867007999999998,-38.5519696,-0.22600001096725464,-3.7867,-38.551971,10,False,False,True,False,
17:56:58,Flying,0.04584096112112051,0.19649213064574547,-0.03999999910593033,0.029999999329447746,0.07999999821186066,80.0,-3.7866994999999997,-38.5519709,10.2,-3.7867007999999998,-38.5519696,-0.22600001096725464,-3.7867,-38.551971,10,False,False,True,False,
17:56:59,Flying,0.04584096093030746,0.21331425673660973,-0.03999999910593033,0.029999999329447746,0.07999999821186066,80.0,-3.7866997,-38.5519712,10.2,-3.7867007999999998,-38.5519696,-0.22600001096725464,-3.7867,-38.551971,10,False,False,True,False,
17:57:00,Flying,0.011095216212799458,0.18871015540008107,-0.03999999910593033,0.029999999329447746,0.07999999821186066,77.0,-3.7866999999999997,-38.551971,10.2,-3.7867007999999998,-38.5519696,-0.22600001096725464,-3.7867,-38.551971,10,False,False,True,False,
17:57:01,Landing,0.055553797655692,0.12989940008670064,-0.03999999910593033,0.029999999329447746,0.07999999821186066,77.0,-3.7867005,-38.5519707,9.4,-3.7867007999999998,-38.5519696,-0.22600001096725464,-3.7867,-38.551971,10,False,False,True,False,
17:57:02,Landing,0.045752645402519124,0.13553190178618532,-0.03999999910593033,0.029999999329447746,0.07999999821186066,73.0,-3.7867001,-38.5519707,8.1,-3.7867007999999998,-38.5519696,-0.22600001096725464,-3.7867,-38.551971,10,False,False,True,False,
17:57:03,Landing,0.049706188726871756,0.1830105792184937,-0.03999999910593033,0.029999999329447746,0.07999999821186066,73.0,-3.7867007,-38.5519715,7.1,-3.7867007999999998,-38.5519696,-0.22600001096725464,-3.7867,-38.551971,10,False,False,True,False,
