time,action,target_distance,origin_distance,velocity.north,velocity.east,velocity.down,battery,current_lat,current_lon,current_alt,origin_lat,origin_lon,origin_alt,target_lat,target_lon,target_alt,onWater,bad_connection,is_armed,goals,scenario_name
00:07:41,,,,,,,,,,,-3.7864649999999997,-38.5530571,-0.05100000277161598,-3.7867,-38.551971,5,,,False,,
00:07:42,,123.22751695319543,0.07845848867021352,0.009999999776482582,-0.009999999776482582,0.03999999910593033,,-3.7864651,-38.553056399999996,-0.0,-3.7864649999999997,-38.5530571,-0.05100000277161598,-3.7867,-38.551971,5,,False,False,,
00:07:43,,123.22045047848187,0.08950073296160026,0.009999999776482582,-0.009999999776482582,0.03999999910593033,100.0,-3.7864654,-38.553056399999996,-0.0,-3.7864649999999997,-38.5530571,-0.05100000277161598,-3.7867,-38.551971,5,,False,False,,
00:07:44,,123.25298187317668,0.06283273286647292,0.009999999776482582,0.0,0.03999999910593033,100.0,-3.7864654,-38.5530567,-0.0,-3.7864649999999997,-38.5530571,-0.05100000277161598,-3.7867,-38.551971,5,,False,False,,
00:07:45,,123.26853412834976,0.0400313324852001,0.009999999776482582,0.0,0.03999999910593033,100.0,-3.7864652999999997,-38.5530568,0.0,-3.7864649999999997,-38.5530571,-0.05100000277161598,-3.7867,-38.551971,5,,False,False,,
00:07:46,,123.23978486963813,0.07854091620256215,0.009999999776482582,0.0,0.03999999910593033,100.0,-3.7864655,-38.5530567,0.0,-3.7864649999999997,-38.5530571,-0.05100000277161598,-3.7867,-38.551971,5,,False,False,,Arm
00:07:47,,123.24827692442847,0.08012998600780416,0.009999999776482582,0.0,0.03999999910593033,100.0,-3.7864655999999997,-38.5530567,-0.0,-3.7864649999999997,-38.5530571,-0.05100000277161598,-3.7867,-38.551971,5,,False,True,,TakeOff
00:07:48,,123.33738292747788,0.07113888136459907,0.009999999776482582,0.0,0.03999999910593033,99.0,-3.7864655,-38.5530575,0.0,-3.7864649999999997,-38.5530571,-0.05100000277161598,-3.7867,-38.551971,5,,False,True,,TakeOff
00:07:49,,123.30249887837553,0.06763324716289591,0.009999999776482582,0.0,0.03999999910593033,99.0,-3.7864655999999997,-38.5530572,0.0,-3.7864649999999997,-38.5530571,-0.05100000277161598,-3.7867,-38.551971,5,,False,True,,TakeOff
00:07:50,,123.17615809421422,0.14941714370946158,0.009999999776482582,0.0,0.03999999910593033,96.0,-3.7864658999999996,-38.553056,1.0,-3.7864649999999997,-38.5530571,-0.05100000277161598,-3.7867,-38.551971,5,,False,True,,TakeOff
00:07:51,,123.17001557923317,0.14475525934708575,0.0,0.0,0.03999999910593033,96.0,-3.7864655999999997,-38.5530561,2.8,-3.7864649999999997,-38.5530571,-0.05100000277161598,-3.7867,-38.551971,5,,False,True,,TakeOff
00:07:52,,123.25769065484776,0.049641060754312405,0.0,0.0,0.03999999910593033,93.0,-3.7864651,-38.5530568,3.6,-3.7864649999999997,-38.5530571,-0.05100000277161598,-3.7867,-38.551971,5,,False,True,,TakeOff
00:07:53,,123.29493257973202,0.011095220013049979,0.0,0.0,0.03999999910593033,93.0,-3.7864649999999997,-38.553056999999995,4.1,-3.7864649999999997,-38.5530571,-0.05100000277161598,-3.7867,-38.551971,5,,False,True,,TakeOff
00:07:54,,123.23129423195282,0.0800626656195222,0.0,0.0,0.03999999910593033,90.0,-3.7864655,-38.553056399999996,4.3,-3.7864649999999997,-38.5530571,-0.05100000277161598,-3.7867,-38.551971,5,,False,True,,TakeOff
00:07:55,,123.15681969419963,0.160125331186036,0.0,0.0,0.03999999910593033,90.0,-3.7864657999999998,-38.553056,4.5,-3.7864649999999997,-38.5530571,-0.05100000277161598,-3.7867,-38.551971,5,,False,True,,TakeOff
00:07:56,,122.90413753493928,0.4080957777344008,0.0,0.0,0.03999999910593033,86.0,-3.786467,-38.5530513,4.6,-3.7864649999999997,-38.5530571,-0.05100000277161598,-3.7867,-38.551971,5,,False,True,,Flying
00:07:57,,120.0259875159589,3.2797934773334028,0.0,0.0,0.03999999910593033,86.0,-3.7864727,-38.553021099999995,4.6,-3.7864649999999997,-38.5530571,-0.05100000277161598,-3.7867,-38.551971,5,,False,True,,Flying
00:07:58,,115.40307586839168,7.90270121877233,0.0,0.009999999776482582,0.03999999910593033,83.0,-3.7864818999999996,-38.552979799999996,4.7,-3.7864649999999997,-38.5530571,-0.05100000277161598,-3.7867,-38.551971,5,,False,True,,Flying
00:07:59,,110.76370629697327,12.542434233685452,0.0,0.009999999776482582,0.03999999910593033,83.0,-3.7864913999999996,-38.552938399999995,4.7,-3.7864649999999997,-38.5530571,-0.05100000277161598,-3.7867,-38.551971,5,,False,True,,Flying
00:08:00,,106.06109279131216,17.244765344162197,0.0,0.009999999776482582,0.03999999910593033,80.0,-3.7865005999999997,-38.552895899999996,4.7,-3.7864649999999997,-38.5530571,-0.05100000277161598,-3.7867,-38.551971,5,,False,True,,Flying
00:08:01,,101.30100214455028,22.00488690962067,0.0,0.019999999552965164,0.029999999329447746,80.0,-3.7865096,-38.5528531,4.7,-3.7864649999999997,-38.5530571,-0.05100000277161598,-3.7867,-38.551971,5,,False,True,,Flying
00:08:02,,96.47911877044604,26.82665723092618,0.0,0.019999999552965164,0.029999999329447746,76.0,-3.7865184999999997,-38.5528106,4.7,-3.7864649999999997,-38.5530571,-0.05100000277161598,-3.7867,-38.551971,5,,False,True,,Flying
00:08:03,,91.75533862281293,31.550498061669344,0.0,0.019999999552965164,0.029999999329447746,76.0,-3.7865282,-38.552768,4.7,-3.7864649999999997,-38.5530571,-0.05100000277161598,-3.7867,-38.551971,5,,False,True,,Flying
00:08:04,,86.72938158703855,36.57655174090053,0.0,0.029999999329447746,0.029999999329447746,73.0,-3.7865379,-38.5527235,4.8,-3.7864649999999997,-38.5530571,-0.05100000277161598,-3.7867,-38.551971,5,,False,True,,Flying
00:08:05,,81.79577168009553,41.51008556970054,0.0,0.029999999329447746,0.029999999329447746,73.0,-3.7865474,-38.5526792,4.8,-3.7864649999999997,-38.5530571,-0.05100000277161598,-3.7867,-38.551971,5,,False,True,,Flying
00:08:06,,76.90085034747827,46.405022796136116,0.0,0.029999999329447746,0.029999999329447746,70.0,-3.7865566,-38.552636199999995,4.8,-3.7864649999999997,-38.5530571,-0.05100000277161598,-3.7867,-38.551971,5,,False,True,,Flying
00:08:07,,71.95025418094681,51.35553251473486,0.0,0.029999999329447746,0.019999999552965164,70.0,-3.7865658,-38.5525916,4.7,-3.7864649999999997,-38.5530571,-0.05100000277161598,-3.7867,-38.551971,5,,False,True,,Flying
00:08:08,,67.07936768588165,56.226420457547924,0.0,0.029999999329447746,0.019999999552965164,66.0,-3.7865756,-38.5525485,4.8,-3.7864649999999997,-38.5530571,-0.05100000277161598,-3.7867,-38.551971,5,,False,True,,Flying
00:08:09,,62.11380091488094,61.19213677213763,0.0,0.03999999910593033,0.019999999552965164,66.0,-3.7865854,-38.5525042,4.8,-3.7864649999999997,-38.5530571,-0.05100000277161598,-3.7867,-38.551971,5,,False,True,,Flying
00:08:10,,57.3677814040848,65.93803394716994,0.0,0.03999999910593033,0.019999999552965164,63.0,-3.7865941,-38.5524614,4.8,-3.7864649999999997,-38.5530571,-0.05100000277161598,-3.7867,-38.551971,5,,False,True,,Flying
00:08:11,,52.42568476318191,70.88009381811884,0.0,0.03999999910593033,0.019999999552965164,63.0,-3.7866035,-38.552417399999996,4.8,-3.7864649999999997,-38.5530571,-0.05100000277161598,-3.7867,-38.551971,5,,False,True,,Flying
00:08:12,,47.49117687921793,75.81463615084665,0.0,0.03999999910593033,0.019999999552965164,60.0,-3.7866133,-38.5523737,4.8,-3.7864649999999997,-38.5530571,-0.05100000277161598,-3.7867,-38.551971,5,,False,True,,Flying
00:08:13,,42.703250742244535,80.60254386739238,0.0,0.03999999910593033,0.019999999552965164,60.0,-3.7866222,-38.5523325,4.8,-3.7864649999999997,-38.5530571,-0.05100000277161598,-3.7867,-38.551971,5,,False,True,,Flying
00:08:14,,37.69753000295696,85.60826061138826,0.0,0.03999999910593033,0.009999999776482582,56.0,-3.7866315,-38.552287299999996,4.8,-3.7864649999999997,-38.5530571,-0.05100000277161598,-3.7867,-38.551971,5,,False,True,,Flying
