time,action,target_distance,origin_distance,velocity.north,velocity.east,velocity.down,battery,current_lat,current_lon,current_alt,origin_lat,origin_lon,origin_alt,target_lat,target_lon,target_alt,onWater,bad_connection,is_armed,goals,scenario_name
02:37:18,,,,,,,,,,,-3.7864663,-38.5530572,-0.021000001579523087,-3.7867,-38.551971,5,,,False,,
02:37:19,,123.175266362695,0.11150799721200655,0.029999999329447746,0.04999999701976776,0.0,,-3.7864663999999997,-38.5530562,-0.1,-3.7864663,-38.5530572,-0.021000001579523087,-3.7867,-38.551971,5,,False,False,,
02:37:20,,123.11166239691715,0.17546924559125607,0.029999999329447746,0.04999999701976776,0.0,,-3.7864668,-38.5530557,-0.1,-3.7864663,-38.5530572,-0.021000001579523087,-3.7867,-38.551971,5,,False,False,,
02:37:21,,123.15123021870832,0.1349871646480281,0.029999999329447746,0.04999999701976776,0.0,100.0,-3.7864665,-38.553056,0.0,-3.7864663,-38.5530572,-0.021000001579523087,-3.7867,-38.551971,5,,False,False,,
02:37:22,,123.22715209907415,0.05976763380009497,0.029999999329447746,0.04999999701976776,0.0,100.0,-3.7864665,-38.5530567,0.0,-3.7864663,-38.5530572,-0.021000001579523087,-3.7867,-38.551971,5,,False,False,,
02:37:23,,123.29925899517406,0.015708183328847238,0.029999999329447746,0.04999999701976776,0.0,100.0,-3.7864662,-38.5530573,0.0,-3.7864663,-38.5530572,-0.021000001579523087,-3.7867,-38.551971,5,,False,False,,Arm
02:37:24,,123.3115818621245,0.04712455001606562,0.029999999329447746,0.04999999701976776,0.0,100.0,-3.7864665,-38.5530575,-0.0,-3.7864663,-38.5530572,-0.021000001579523087,-3.7867,-38.551971,5,,False,True,,TakeOff
02:37:25,,123.27522305181424,0.011095219996388983,0.029999999329447746,0.04999999701976776,0.0,99.0,-3.7864662,-38.553056999999995,0.0,-3.7864663,-38.5530572,-0.021000001579523087,-3.7867,-38.551971,5,,False,True,,TakeOff
02:37:26,,123.2497236559813,0.05551982071913217,0.029999999329447746,0.04999999701976776,0.0,99.0,-3.786466,-38.5530569,0.1,-3.7864663,-38.5530572,-0.021000001579523087,-3.7867,-38.551971,5,,False,True,,TakeOff
02:37:27,,123.29075844391379,0.02223898534189636,0.029999999329447746,0.04999999701976776,0.0,97.0,-3.7864660999999997,-38.5530572,0.9,-3.7864663,-38.5530572,-0.021000001579523087,-3.7867,-38.551971,5,,False,True,,TakeOff
02:37:28,,123.33414093923703,0.04964106070389679,0.029999999329447746,0.04999999701976776,0.009999999776482582,97.0,-3.7864660999999997,-38.553057599999995,2.8,-3.7864663,-38.5530572,-0.021000001579523087,-3.7867,-38.551971,5,,False,True,,TakeOff
