time,action,target_distance,origin_distance,velocity.north,velocity.east,velocity.down,battery,current_lat,current_lon,current_alt,origin_lat,origin_lon,origin_alt,target_lat,target_lon,target_alt,onWater,bad_connection,is_armed,goals,scenario_name
23:56:38,,,,,,,,,,,-3.7864660999999997,-38.5530572,-0.1550000011920929,-3.7867,-38.551971,5,,,False,,
23:56:39,,123.29691494725003,0.02485309590038615,0.0,0.009999999776482582,0.03999999910593033,,-3.7864663,-38.5530573,-0.1,-3.7864660999999997,-38.5530572,-0.1550000011920929,-3.7867,-38.551971,5,,,False,,
23:56:40,,123.26437717065193,0.03141636669355512,0.0,0.009999999776482582,0.029999999329447746,,-3.7864663,-38.553056999999995,-0.1,-3.7864660999999997,-38.5530572,-0.1550000011920929,-3.7867,-38.551971,5,,False,False,,
23:56:41,,123.18611209492903,0.10528154723489648,0.0,0.009999999776482582,0.029999999329447746,100.0,-3.7864663999999997,-38.5530563,-0.2,-3.7864660999999997,-38.5530572,-0.1550000011920929,-3.7867,-38.551971,5,,False,False,,
23:56:42,,123.2426855422678,0.04964106070389679,0.0,0.0,0.029999999329447746,100.0,-3.7864663,-38.5530568,-0.1,-3.7864660999999997,-38.5530572,-0.1550000011920929,-3.7867,-38.551971,5,,False,False,,
23:56:43,,123.23183979429878,0.05976763381199087,0.0,0.0,0.029999999329447746,100.0,-3.7864662,-38.5530567,-0.0,-3.7864660999999997,-38.5530572,-0.1550000011920929,-3.7867,-38.551971,5,,False,False,,Arm
23:56:44,,123.26437717065193,0.03141636669355512,0.0,0.0,0.029999999329447746,100.0,-3.7864663,-38.553056999999995,-0.1,-3.7864660999999997,-38.5530572,-0.1550000011920929,-3.7867,-38.551971,5,,False,True,,TakeOff
23:56:45,,123.26203346248306,0.04006499320873691,0.0,0.0,0.029999999329447746,99.0,-3.7864663,-38.5530569,-0.0,-3.7864660999999997,-38.5530572,-0.1550000011920929,-3.7867,-38.551971,5,,False,True,,TakeOff
23:56:46,,123.23331481193645,0.08012998597657134,0.0,0.0,0.029999999329447746,99.0,-3.7864668,-38.5530568,0.0,-3.7864660999999997,-38.5530572,-0.1550000011920929,-3.7867,-38.551971,5,,False,True,,TakeOff
23:56:47,,123.27845954610015,0.04970619176001871,0.0,0.0,0.03999999910593033,96.0,-3.7864655999999997,-38.5530571,1.0,-3.7864660999999997,-38.5530572,-0.1550000011920929,-3.7867,-38.551971,5,,False,True,,TakeOff
23:56:48,,123.2761100878009,0.04006499321299593,0.0,0.0,0.03999999910593033,96.0,-3.7864658999999996,-38.553056999999995,2.7,-3.7864660999999997,-38.5530572,-0.1550000011920929,-3.7867,-38.551971,5,,False,True,,TakeOff
23:56:49,,123.2426855422678,0.04964106070389679,0.0,0.0,0.03999999910593033,93.0,-3.7864663,-38.5530568,3.5,-3.7864660999999997,-38.5530572,-0.1550000011920929,-3.7867,-38.551971,5,,False,True,,TakeOff
23:56:50,,123.20780369191263,0.08452738824528624,0.0,0.0,0.029999999329447746,93.0,-3.7864666,-38.553056399999996,3.9,-3.7864660999999997,-38.5530572,-0.1550000011920929,-3.7867,-38.551971,5,,False,True,,TakeOff
23:56:51,,123.21014843163603,0.08078776998789501,0.0,0.0,0.029999999329447746,90.0,-3.7864663,-38.5530566,4.2,-3.7864660999999997,-38.5530572,-0.1550000011920929,-3.7867,-38.551971,5,,False,True,,TakeOff
23:56:52,,123.23887852740403,0.05657950777643636,0.0,0.0,0.029999999329447746,90.0,-3.7864657999999998,-38.5530565,4.3,-3.7864660999999997,-38.5530572,-0.1550000011920929,-3.7867,-38.551971,5,,False,True,,TakeOff
23:56:53,,123.15161629026704,0.20015666360224293,-0.009999999776482582,0.0,0.029999999329447746,86.0,-3.7864652,-38.5530557,4.4,-3.7864660999999997,-38.5530572,-0.1550000011920929,-3.7867,-38.551971,5,,False,True,,TakeOff
