time,action,target_distance,origin_distance,velocity.north,velocity.east,velocity.down,battery,current_lat,current_lon,current_alt,origin_lat,origin_lon,origin_alt,target_lat,target_lon,target_alt,onWater,bad_connection,is_armed,obstacle,goals
17:54:31,,,,,,,,,,,-3.7867009,-38.5519701,-0.18000000715255737,-3.7867,-38.551971,10,False,False,False,False,
17:54:32,,0.1337332059919804,0.011119492695638413,0.0,-0.029999999329447746,0.07000000029802322,,-3.7867007999999998,-38.5519701,-0.2,-3.7867009,-38.5519701,-0.18000000715255737,-3.7867,-38.551971,10,False,False,False,False,
17:54:33,,0.16025995908987517,0.035155254140603456,0.0,-0.029999999329447746,0.07000000029802322,100.0,-3.7867012,-38.5519702,-0.2,-3.7867009,-38.5519701,-0.18000000715255737,-3.7867,-38.551971,10,False,False,False,False,
17:54:34,,0.16962998676155594,0.04584096106917544,0.0,-0.029999999329447746,0.07000000029802322,100.0,-3.7867013,-38.5519702,-0.2,-3.7867009,-38.5519701,-0.18000000715255737,-3.7867,-38.551971,10,False,False,False,False,
17:54:35,,0.1491185672669201,0.04712454308788595,0.0,-0.029999999329447746,0.07000000029802322,100.0,-3.7867013,-38.551970399999995,-0.3,-3.7867009,-38.5519701,-0.18000000715255737,-3.7867,-38.551971,10,False,False,False,False,
17:54:36,Arm,0.15919166277675426,0.08673416891519516,0.0,-0.029999999329447746,0.07000000029802322,100.0,-3.7867013,-38.5519707,0.0,-3.7867009,-38.5519701,-0.18000000715255737,-3.7867,-38.551971,10,False,False,True,False,
17:54:37,TakeOff,0.09941237815306658,0.056579493032952365,0.0,-0.029999999329447746,0.07000000029802322,100.0,-3.7867007999999998,-38.5519706,0.1,-3.7867009,-38.5519701,-0.18000000715255737,-3.7867,-38.551971,10,False,False,True,False,
17:54:38,TakeOff,0.12959957542271372,0.03509384026466755,0.0,-0.029999999329447746,0.07000000029802322,99.0,-3.786701,-38.551970399999995,0.0,-3.7867009,-38.5519701,-0.18000000715255737,-3.7867,-38.551971,10,False,False,True,False,
17:54:39,TakeOff,0.1651399436777053,0.024853094512740256,0.0,-0.029999999329447746,0.07000000029802322,99.0,-3.7867010999999997,-38.55197,0.1,-3.7867009,-38.5519701,-0.18000000715255737,-3.7867,-38.551971,10,False,False,True,False,
17:54:40,TakeOff,0.2759524374708862,0.13563332826718866,0.0,-0.029999999329447746,0.07000000029802322,97.0,-3.7867021,-38.551969299999996,1.0,-3.7867009,-38.5519701,-0.18000000715255737,-3.7867,-38.551971,10,False,False,True,False,
17:54:41,TakeOff,0.41635805061795156,0.275022505879213,0.0,-0.029999999329447746,0.07000000029802322,97.0,-3.7867026,-38.5519685,3.3,-3.7867009,-38.5519701,-0.18000000715255737,-3.7867,-38.551971,10,False,False,True,False,
17:54:42,TakeOff,0.29069030804701784,0.14941712125852613,0.0,-0.029999999329447746,0.07000000029802322,93.0,-3.7867018,-38.551969299999996,6.0,-3.7867009,-38.5519701,-0.18000000715255737,-3.7867,-38.551971,10,False,False,True,False,
17:54:43,TakeOff,0.20041107520491067,0.09497943984851917,0.0,-0.029999999329447746,0.07000000029802322,93.0,-3.7867016,-38.551970399999995,8.0,-3.7867009,-38.5519701,-0.18000000715255737,-3.7867,-38.551971,10,False,False,True,False,
17:54:44,TakeOff,0.16025995908987517,0.035155254140603456,0.0,-0.029999999329447746,0.07000000029802322,90.0,-3.7867012,-38.5519701,8.8,-3.7867009,-38.5519701,-0.18000000715255737,-3.7867,-38.551971,10,False,False,True,False,
17:54:45,TakeOff,0.14137363042623832,0.0,0.0,-0.029999999329447746,0.07000000029802322,90.0,-3.7867009,-38.5519702,9.1,-3.7867009,-38.5519701,-0.18000000715255737,-3.7867,-38.551971,10,False,False,True,False,
17:54:46,TakeOff,0.1779118825870295,0.12660933461819662,0.0,-0.029999999329447746,0.07000000029802322,87.0,-3.7867016,-38.551971099999996,9.4,-3.7867009,-38.5519701,-0.18000000715255737,-3.7867,-38.551971,10,False,False,True,False,
17:54:47,TakeOff,0.17259595239630454,0.08676835901590875,0.0,-0.029999999329447746,0.07000000029802322,87.0,-3.7867013,-38.551970499999996,9.6,-3.7867009,-38.5519701,-0.18000000715255737,-3.7867,-38.551971,10,False,False,True,False,
17:54:48,Flying,0.03141636242371915,0.10995726800251916,0.0,-0.029999999329447746,0.07000000029802322,83.0,-3.7867002,-38.5519709,9.7,-3.7867009,-38.5519701,-0.18000000715255737,-3.7867,-38.551971,10,False,False,True,False,
