time,action,target_distance,origin_distance,velocity.north,velocity.east,velocity.down,battery,current_lat,current_lon,current_alt,origin_lat,origin_lon,origin_alt,target_lat,target_lon,target_alt,onWater,bad_connection,is_armed,goals,scenario_name
02:44:00,,,,,,,,,,,-3.7864662,-38.5530556,0.06300000101327896,-3.7867,-38.551971,5,,,False,,
02:44:01,,123.11400495048711,0.05669375477044258,-0.029999999329447746,0.07999999821186066,0.05999999865889549,,-3.7864666999999996,-38.5530557,0.2,-3.7864662,-38.5530556,0.06300000101327896,-3.7867,-38.551971,5,,,False,,
02:44:02,,123.16207606852467,0.0647331880496152,-0.029999999329447746,0.07000000029802322,0.04999999701976776,100.0,-3.7864663999999997,-38.5530561,0.3,-3.7864662,-38.5530556,0.06300000101327896,-3.7867,-38.551971,5,,False,False,,
02:44:03,,123.2233395828904,0.11095219839998041,-0.029999999329447746,0.07000000029802322,0.04999999701976776,100.0,-3.7864662,-38.5530566,0.3,-3.7864662,-38.5530556,0.06300000101327896,-3.7867,-38.551971,5,,False,False,,
02:44:04,,123.28225930799118,0.16790756599230536,-0.03999999910593033,0.07000000029802322,0.04999999701976776,100.0,-3.786466,-38.5530571,0.4,-3.7864662,-38.5530556,0.06300000101327896,-3.7867,-38.551971,5,,False,False,,
02:44:05,,123.31099360683817,0.19664207617225019,-0.03999999910593033,0.07000000029802322,0.04999999701976776,100.0,-3.7864657,-38.5530572,0.0,-3.7864662,-38.5530556,0.06300000101327896,-3.7867,-38.551971,5,,False,False,,Arm
02:44:06,,123.3180458694833,0.20854301163245248,-0.03999999910593033,0.07000000029802322,0.04999999701976776,100.0,-3.7864654,-38.5530572,0.0,-3.7864662,-38.5530556,0.06300000101327896,-3.7867,-38.551971,5,,False,True,,TakeOff
02:44:07,,123.26437717065193,0.15573056254738585,-0.03999999910593033,0.07000000029802322,0.04999999701976776,99.0,-3.7864663999999997,-38.553056999999995,0.0,-3.7864662,-38.5530556,0.06300000101327896,-3.7867,-38.551971,5,,False,True,,TakeOff
02:44:08,,123.2163059829101,0.11585844112195215,-0.03999999910593033,0.07000000029802322,0.04999999701976776,99.0,-3.7864663999999997,-38.5530566,0.0,-3.7864662,-38.5530556,0.06300000101327896,-3.7867,-38.551971,5,,False,True,,TakeOff
02:44:09,,123.3288900254106,0.2186294225170008,-0.03999999910593033,0.07000000029802322,0.03999999910593033,96.0,-3.7864652,-38.5530575,1.0,-3.7864662,-38.5530556,0.06300000101327896,-3.7867,-38.551971,5,,False,True,,TakeOff
02:44:10,,123.36377460292472,0.2535821641546199,-0.03999999910593033,0.05999999865889549,0.03999999910593033,96.0,-3.7864652999999997,-38.553057599999995,2.7,-3.7864662,-38.5530556,0.06300000101327896,-3.7867,-38.551971,5,,False,True,,TakeOff
02:44:11,,123.26761494914027,0.15458213911881585,-0.03999999910593033,0.05999999865889549,0.03999999910593033,93.0,-3.7864657999999998,-38.5530567,3.5,-3.7864662,-38.5530556,0.06300000101327896,-3.7867,-38.551971,5,,False,True,,TakeOff
02:44:12,,123.21718840384426,0.10230341444438723,-0.03999999910593033,0.05999999865889549,0.03999999910593033,93.0,-3.786466,-38.553056399999996,3.9,-3.7864662,-38.5530556,0.06300000101327896,-3.7867,-38.551971,5,,False,True,,TakeOff
02:44:13,,123.28841323148498,0.1775235175976412,-0.03999999910593033,0.05999999865889549,0.03999999910593033,90.0,-3.7864663,-38.5530572,4.1,-3.7864662,-38.5530556,0.06300000101327896,-3.7867,-38.551971,5,,False,True,,TakeOff
02:44:14,,123.21484078766183,0.10047417207720365,-0.03999999910593033,0.05999999865889549,0.03999999910593033,90.0,-3.786466,-38.5530565,4.3,-3.7864662,-38.5530556,0.06300000101327896,-3.7867,-38.551971,5,,False,True,,TakeOff
02:44:15,,123.2435758090212,0.12989943117874686,-0.03999999910593033,0.05999999865889549,0.03999999910593033,87.0,-3.7864658999999996,-38.5530569,4.5,-3.7864662,-38.5530556,0.06300000101327896,-3.7867,-38.551971,5,,False,True,,TakeOff
02:44:16,,122.9009003825643,0.21862942234841537,-0.03999999910593033,0.05999999865889549,0.029999999329447746,87.0,-3.7864676,-38.5530514,4.6,-3.7864662,-38.5530556,0.06300000101327896,-3.7867,-38.551971,5,,False,True,,Flying
02:44:17,,119.95439262703464,3.1605768758284616,-0.03999999910593033,0.05999999865889549,0.029999999329447746,83.0,-3.7864738,-38.5530207,4.6,-3.7864662,-38.5530556,0.06300000101327896,-3.7867,-38.551971,5,,False,True,,Flying
02:44:18,,115.20515680604778,7.909855866661,-0.03999999910593033,0.04999999701976776,0.029999999329447746,83.0,-3.7864834999999997,-38.5529782,4.6,-3.7864662,-38.5530556,0.06300000101327896,-3.7867,-38.551971,5,,False,True,,Flying
02:44:19,,110.44976516354726,12.665191007828636,-0.03999999910593033,0.04999999701976776,0.029999999329447746,80.0,-3.7864921,-38.5529365,4.6,-3.7864662,-38.5530556,0.06300000101327896,-3.7867,-38.551971,5,,False,True,,Flying
02:44:20,,105.79286783759133,17.322019232995483,-0.03999999910593033,0.04999999701976776,0.029999999329447746,80.0,-3.7865008999999996,-38.5528943,4.6,-3.7864662,-38.5530556,0.06300000101327896,-3.7867,-38.551971,5,,False,True,,Flying
02:44:21,,100.93663817586429,22.178300954976887,-0.03999999910593033,0.04999999701976776,0.029999999329447746,77.0,-3.7865107,-38.552851,4.6,-3.7864662,-38.5530556,0.06300000101327896,-3.7867,-38.551971,5,,False,True,,Flying
02:44:22,,96.15339989613294,26.96149017417354,-0.03999999910593033,0.04999999701976776,0.029999999329447746,77.0,-3.7865195999999997,-38.552808299999995,4.6,-3.7864662,-38.5530556,0.06300000101327896,-3.7867,-38.551971,5,,False,True,,Flying
02:44:23,,91.24997979444414,31.864909347829006,-0.03999999910593033,0.04999999701976776,0.029999999329447746,73.0,-3.786529,-38.5527642,4.6,-3.7864662,-38.5530556,0.06300000101327896,-3.7867,-38.551971,5,,False,True,,Flying
02:44:24,,86.31549012420187,36.799440409469184,-0.03999999910593033,0.04999999701976776,0.029999999329447746,73.0,-3.7865387999999998,-38.552721,4.5,-3.7864662,-38.5530556,0.06300000101327896,-3.7867,-38.551971,5,,False,True,,Flying
02:44:25,,81.42614771411375,41.68874602628858,-0.03999999910593033,0.04999999701976776,0.029999999329447746,70.0,-3.7865474999999997,-38.5526768,4.5,-3.7864662,-38.5530556,0.06300000101327896,-3.7867,-38.551971,5,,False,True,,Flying
