time,action,target_distance,origin_distance,velocity.north,velocity.east,velocity.down,battery,current_lat,current_lon,current_alt,origin_lat,origin_lon,origin_alt,target_lat,target_lon,target_alt,onWater,bad_connection,is_armed,goals,scenario_name
23:57:08,,,,,,,,,,,-3.7864660999999997,-38.553056999999995,-0.013000000268220901,-3.7867,-38.551971,5,,,False,,
23:57:09,,123.28460664329931,0.024853095901530453,-0.009999999776482582,-0.019999999552965164,-0.019999999552965164,,-3.7864658999999996,-38.5530571,-0.0,-3.7864660999999997,-38.553056999999995,-0.013000000268220901,-3.7867,-38.551971,5,,False,False,,
23:57:10,,123.26761494914027,0.04584096160797187,-0.009999999776482582,-0.019999999552965164,-0.019999999552965164,,-3.7864657,-38.5530569,-0.0,-3.7864660999999997,-38.553056999999995,-0.013000000268220901,-3.7867,-38.551971,5,,False,False,,
23:57:11,,123.2761100878009,0.033358477988154306,-0.009999999776482582,-0.019999999552965164,-0.019999999552965164,100.0,-3.7864657999999998,-38.553056999999995,-0.1,-3.7864660999999997,-38.553056999999995,-0.013000000268220901,-3.7867,-38.551971,5,,False,False,,
23:57:12,,123.24827692442847,0.06479979196201337,-0.009999999776482582,-0.019999999552965164,-0.019999999552965164,100.0,-3.7864655999999997,-38.5530567,-0.1,-3.7864660999999997,-38.553056999999995,-0.013000000268220901,-3.7867,-38.551971,5,,False,False,,
23:57:13,,123.2435758090212,0.0471245494727971,-0.009999999776482582,-0.019999999552965164,-0.019999999552965164,100.0,-3.7864657999999998,-38.5530567,-0.0,-3.7864660999999997,-38.553056999999995,-0.013000000268220901,-3.7867,-38.551971,5,,False,False,,Arm
23:57:14,,123.20634340888533,0.06749358234649251,-0.009999999776482582,-0.019999999552965164,-0.019999999552965164,100.0,-3.786466,-38.553056399999996,-0.0,-3.7864660999999997,-38.553056999999995,-0.013000000268220901,-3.7867,-38.551971,5,,False,True,,TakeOff
23:57:15,,123.23183979429878,0.04003133245003364,-0.009999999776482582,-0.019999999552965164,-0.019999999552965164,99.0,-3.7864663,-38.5530568,0.0,-3.7864660999999997,-38.553056999999995,-0.013000000268220901,-3.7867,-38.551971,5,,False,True,,TakeOff
23:57:16,,123.28841323148498,0.024820530716567556,-0.009999999776482582,-0.019999999552965164,-0.029999999329447746,99.0,-3.7864660999999997,-38.5530572,0.0,-3.7864660999999997,-38.553056999999995,-0.013000000268220901,-3.7867,-38.551971,5,,False,True,,TakeOff
23:57:17,,123.19170401555755,0.09928212141317078,-0.009999999776482582,-0.019999999552965164,-0.029999999329447746,96.0,-3.7864655999999997,-38.5530561,1.0,-3.7864660999999997,-38.553056999999995,-0.013000000268220901,-3.7867,-38.551971,5,,False,True,,TakeOff
23:57:18,,123.14785360088668,0.2121887175007444,-0.009999999776482582,-0.019999999552965164,-0.029999999329447746,96.0,-3.7864647999999996,-38.5530557,2.7,-3.7864660999999997,-38.553056999999995,-0.013000000268220901,-3.7867,-38.551971,5,,False,True,,TakeOff
