Scenario;Desired Given DNF;Shared Given DNF;Penality Given;Global Similarity Given;Final Similarity Given;Desired When DNF;Shared When DNF;Penality When;Global Similarity When;Final Similarity When;Desired Then DNF;Shared Then DNF;Penality Then;Global Similarity Then;Final Similarity Then;Scenario Similarity;Action
Candidate_1;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36;0.0;1.0;1.0;takeoff == 1;takeoff == 1;0.0;1.0;1.0;height >= 30 AND source_distance == 0;height >= 30 AND source_distance == 0;0.0;1.0;1.0;1.0;behavior_1
Candidate_1081;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36;battery >= 0 AND satellite_count >= 7 AND wind_speed <= 36;0.0;0.9666666666666667;0.9666666666666667;takeoff == 1;takeoff == 1;0.0;1.0;1.0;height >= 30 AND source_distance == 0;height >= 30 AND source_distance == 0;0.0;1.0;1.0;0.9888888888888889;behavior_1081
Candidate_361;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36;battery >= 10 AND satellite_count >= 8 AND wind_speed <= 36;0.0;0.9583333333333334;0.9583333333333334;takeoff == 1;takeoff == 1;0.0;1.0;1.0;height >= 30 AND source_distance == 0;height >= 30 AND source_distance == 0;0.0;1.0;1.0;0.9861111111111112;behavior_361
Candidate_1441;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36;battery >= 0 AND satellite_count >= 8 AND wind_speed <= 36;0.0;0.9249999999999999;0.9249999999999999;takeoff == 1;takeoff == 1;0.0;1.0;1.0;height >= 30 AND source_distance == 0;height >= 30 AND source_distance == 0;0.0;1.0;1.0;0.975;behavior_1441
Candidate_11;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36;0.0;1.0;1.0;takeoff == 1;takeoff == 1;0.0;1.0;1.0;height >= 30 AND source_distance == 0;height >= 50 AND source_distance == 0;0.0;0.857145;0.857145;0.9523816666666667;behavior_11
Candidate_2161;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36;battery >= 50 AND satellite_count >= 7 AND wind_speed <= 36;0.0;0.8518533333333332;0.8518533333333332;takeoff == 1;takeoff == 1;0.0;1.0;1.0;height >= 30 AND source_distance == 0;height >= 30 AND source_distance == 0;0.0;1.0;1.0;0.9506177777777777;behavior_2161
Candidate_6;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36;0.0;1.0;1.0;takeoff == 1;takeoff == 1;0.0;1.0;1.0;height >= 30 AND source_distance == 0;height >= 0 AND source_distance == 0;0.0;0.85;0.85;0.9500000000000001;behavior_6
Candidate_26;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36;0.0;1.0;1.0;takeoff == 1;takeoff == 1;0.0;1.0;1.0;height >= 30 AND source_distance == 0;height <= 100 AND source_distance == 0;0.0;0.85;0.85;0.9500000000000001;behavior_26
Candidate_181;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36;battery >= 10 AND satellite_count >= 0 AND wind_speed <= 36;0.0;0.8444433333333333;0.8444433333333333;takeoff == 1;takeoff == 1;0.0;1.0;1.0;height >= 30 AND source_distance == 0;height >= 30 AND source_distance == 0;0.0;1.0;1.0;0.9481477777777778;behavior_181
Candidate_1091;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36;battery >= 0 AND satellite_count >= 7 AND wind_speed <= 36;0.0;0.9666666666666667;0.9666666666666667;takeoff == 1;takeoff == 1;0.0;1.0;1.0;height >= 30 AND source_distance == 0;height >= 50 AND source_distance == 0;0.0;0.857145;0.857145;0.9412705555555556;behavior_1091
Candidate_1106;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36;battery >= 0 AND satellite_count >= 7 AND wind_speed <= 36;0.0;0.9666666666666667;0.9666666666666667;takeoff == 1;takeoff == 1;0.0;1.0;1.0;height >= 30 AND source_distance == 0;height <= 100 AND source_distance == 0;0.0;0.85;0.85;0.938888888888889;behavior_1106
Candidate_1086;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36;battery >= 0 AND satellite_count >= 7 AND wind_speed <= 36;0.0;0.9666666666666667;0.9666666666666667;takeoff == 1;takeoff == 1;0.0;1.0;1.0;height >= 30 AND source_distance == 0;height >= 0 AND source_distance == 0;0.0;0.85;0.85;0.938888888888889;behavior_1086
Candidate_371;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36;battery >= 10 AND satellite_count >= 8 AND wind_speed <= 36;0.0;0.9583333333333334;0.9583333333333334;takeoff == 1;takeoff == 1;0.0;1.0;1.0;height >= 30 AND source_distance == 0;height >= 50 AND source_distance == 0;0.0;0.857145;0.857145;0.9384927777777778;behavior_371
Candidate_1261;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36;battery >= 0 AND satellite_count >= 0 AND wind_speed <= 36;0.0;0.8111099999999999;0.8111099999999999;takeoff == 1;takeoff == 1;0.0;1.0;1.0;height >= 30 AND source_distance == 0;height >= 30 AND source_distance == 0;0.0;1.0;1.0;0.9370366666666666;behavior_1261
Candidate_2521;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36;battery >= 50 AND satellite_count >= 8 AND wind_speed <= 36;0.0;0.8101866666666666;0.8101866666666666;takeoff == 1;takeoff == 1;0.0;1.0;1.0;height >= 30 AND source_distance == 0;height >= 30 AND source_distance == 0;0.0;1.0;1.0;0.9367288888888888;behavior_2521
Candidate_366;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36;battery >= 10 AND satellite_count >= 8 AND wind_speed <= 36;0.0;0.9583333333333334;0.9583333333333334;takeoff == 1;takeoff == 1;0.0;1.0;1.0;height >= 30 AND source_distance == 0;height >= 0 AND source_distance == 0;0.0;0.85;0.85;0.9361111111111112;behavior_366
Candidate_386;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36;battery >= 10 AND satellite_count >= 8 AND wind_speed <= 36;0.0;0.9583333333333334;0.9583333333333334;takeoff == 1;takeoff == 1;0.0;1.0;1.0;height >= 30 AND source_distance == 0;height <= 100 AND source_distance == 0;0.0;0.85;0.85;0.9361111111111112;behavior_386
Candidate_4321;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36;battery <= 50 AND satellite_count >= 7 AND wind_speed <= 36;0.0;0.7999999999999999;0.7999999999999999;takeoff == 1;takeoff == 1;0.0;1.0;1.0;height >= 30 AND source_distance == 0;height >= 30 AND source_distance == 0;0.0;1.0;1.0;0.9333333333333332;behavior_4321
Candidate_1451;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36;battery >= 0 AND satellite_count >= 8 AND wind_speed <= 36;0.0;0.9249999999999999;0.9249999999999999;takeoff == 1;takeoff == 1;0.0;1.0;1.0;height >= 30 AND source_distance == 0;height >= 50 AND source_distance == 0;0.0;0.857145;0.857145;0.9273816666666667;behavior_1451
Candidate_1446;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36;battery >= 0 AND satellite_count >= 8 AND wind_speed <= 36;0.0;0.9249999999999999;0.9249999999999999;takeoff == 1;takeoff == 1;0.0;1.0;1.0;height >= 30 AND source_distance == 0;height >= 0 AND source_distance == 0;0.0;0.85;0.85;0.9249999999999999;behavior_1446
Candidate_1466;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36;battery >= 0 AND satellite_count >= 8 AND wind_speed <= 36;0.0;0.9249999999999999;0.9249999999999999;takeoff == 1;takeoff == 1;0.0;1.0;1.0;height >= 30 AND source_distance == 0;height <= 100 AND source_distance == 0;0.0;0.85;0.85;0.9249999999999999;behavior_1466
Candidate_4681;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36;battery <= 50 AND satellite_count >= 8 AND wind_speed <= 36;0.0;0.7583333333333333;0.7583333333333333;takeoff == 1;takeoff == 1;0.0;1.0;1.0;height >= 30 AND source_distance == 0;height >= 30 AND source_distance == 0;0.0;1.0;1.0;0.9194444444444444;behavior_4681
Candidate_31;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 180;0.0;0.7333333333333334;0.7333333333333334;takeoff == 1;takeoff == 1;0.0;1.0;1.0;height >= 30 AND source_distance == 0;height >= 30 AND source_distance == 0;0.0;1.0;1.0;0.9111111111111111;behavior_31
Candidate_2171;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36;battery >= 50 AND satellite_count >= 7 AND wind_speed <= 36;0.0;0.8518533333333332;0.8518533333333332;takeoff == 1;takeoff == 1;0.0;1.0;1.0;height >= 30 AND source_distance == 0;height >= 50 AND source_distance == 0;0.0;0.857145;0.857145;0.9029994444444444;behavior_2171
Candidate_2186;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36;battery >= 50 AND satellite_count >= 7 AND wind_speed <= 36;0.0;0.8518533333333332;0.8518533333333332;takeoff == 1;takeoff == 1;0.0;1.0;1.0;height >= 30 AND source_distance == 0;height <= 100 AND source_distance == 0;0.0;0.85;0.85;0.9006177777777777;behavior_2186
Candidate_2166;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36;battery >= 50 AND satellite_count >= 7 AND wind_speed <= 36;0.0;0.8518533333333332;0.8518533333333332;takeoff == 1;takeoff == 1;0.0;1.0;1.0;height >= 30 AND source_distance == 0;height >= 0 AND source_distance == 0;0.0;0.85;0.85;0.9006177777777777;behavior_2166
Candidate_191;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36;battery >= 10 AND satellite_count >= 0 AND wind_speed <= 36;0.0;0.8444433333333333;0.8444433333333333;takeoff == 1;takeoff == 1;0.0;1.0;1.0;height >= 30 AND source_distance == 0;height >= 50 AND source_distance == 0;0.0;0.857145;0.857145;0.9005294444444445;behavior_191
Candidate_61;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 360;0.0;0.7000000000000001;0.7000000000000001;takeoff == 1;takeoff == 1;0.0;1.0;1.0;height >= 30 AND source_distance == 0;height >= 30 AND source_distance == 0;0.0;1.0;1.0;0.9;behavior_61
Candidate_121;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36;battery >= 10 AND satellite_count >= 7 AND wind_speed >= 0;0.0;0.7000000000000001;0.7000000000000001;takeoff == 1;takeoff == 1;0.0;1.0;1.0;height >= 30 AND source_distance == 0;height >= 30 AND source_distance == 0;0.0;1.0;1.0;0.9;behavior_121
Candidate_1111;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36;battery >= 0 AND satellite_count >= 7 AND wind_speed <= 180;0.0;0.7000000000000001;0.7000000000000001;takeoff == 1;takeoff == 1;0.0;1.0;1.0;height >= 30 AND source_distance == 0;height >= 30 AND source_distance == 0;0.0;1.0;1.0;0.9;behavior_1111
Candidate_2341;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36;battery >= 50 AND satellite_count >= 0 AND wind_speed <= 36;0.0;0.6962966666666667;0.6962966666666667;takeoff == 1;takeoff == 1;0.0;1.0;1.0;height >= 30 AND source_distance == 0;height >= 30 AND source_distance == 0;0.0;1.0;1.0;0.8987655555555555;behavior_2341
Candidate_206;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36;battery >= 10 AND satellite_count >= 0 AND wind_speed <= 36;0.0;0.8444433333333333;0.8444433333333333;takeoff == 1;takeoff == 1;0.0;1.0;1.0;height >= 30 AND source_distance == 0;height <= 100 AND source_distance == 0;0.0;0.85;0.85;0.8981477777777779;behavior_206
Candidate_186;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36;battery >= 10 AND satellite_count >= 0 AND wind_speed <= 36;0.0;0.8444433333333333;0.8444433333333333;takeoff == 1;takeoff == 1;0.0;1.0;1.0;height >= 30 AND source_distance == 0;height >= 0 AND source_distance == 0;0.0;0.85;0.85;0.8981477777777779;behavior_186
Candidate_391;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36;battery >= 10 AND satellite_count >= 8 AND wind_speed <= 180;0.0;0.6916666666666668;0.6916666666666668;takeoff == 1;takeoff == 1;0.0;1.0;1.0;height >= 30 AND source_distance == 0;height >= 30 AND source_distance == 0;0.0;1.0;1.0;0.8972222222222223;behavior_391
Candidate_901;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36;battery >= 10 AND satellite_count <= 8 AND wind_speed <= 36;0.0;0.6888900000000001;0.6888900000000001;takeoff == 1;takeoff == 1;0.0;1.0;1.0;height >= 30 AND source_distance == 0;height >= 30 AND source_distance == 0;0.0;1.0;1.0;0.8962966666666667;behavior_901
Candidate_1271;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36;battery >= 0 AND satellite_count >= 0 AND wind_speed <= 36;0.0;0.8111099999999999;0.8111099999999999;takeoff == 1;takeoff == 1;0.0;1.0;1.0;height >= 30 AND source_distance == 0;height >= 50 AND source_distance == 0;0.0;0.857145;0.857145;0.8894183333333333;behavior_1271
Candidate_2531;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36;battery >= 50 AND satellite_count >= 8 AND wind_speed <= 36;0.0;0.8101866666666666;0.8101866666666666;takeoff == 1;takeoff == 1;0.0;1.0;1.0;height >= 30 AND source_distance == 0;height >= 50 AND source_distance == 0;0.0;0.857145;0.857145;0.8891105555555555;behavior_2531
Candidate_151;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36;battery >= 10 AND satellite_count >= 7 AND wind_speed >= 180;0.0;0.6666666666666666;0.6666666666666666;takeoff == 1;takeoff == 1;0.0;1.0;1.0;height >= 30 AND source_distance == 0;height >= 30 AND source_distance == 0;0.0;1.0;1.0;0.8888888888888888;behavior_151
Candidate_721;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36;battery >= 10 AND satellite_count <= 0 AND wind_speed <= 36;0.0;0.6666666666666666;0.6666666666666666;takeoff == 1;takeoff == 1;0.0;1.0;1.0;height >= 30 AND source_distance == 0;height >= 30 AND source_distance == 0;0.0;1.0;1.0;0.8888888888888888;behavior_721
Candidate_1141;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36;battery >= 0 AND satellite_count >= 7 AND wind_speed <= 360;0.0;0.6666666666666666;0.6666666666666666;takeoff == 1;takeoff == 1;0.0;1.0;1.0;height >= 30 AND source_distance == 0;height >= 30 AND source_distance == 0;0.0;1.0;1.0;0.8888888888888888;behavior_1141
Candidate_3241;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36;battery <= 10 AND satellite_count >= 7 AND wind_speed <= 36;0.0;0.6666666666666666;0.6666666666666666;takeoff == 1;takeoff == 1;0.0;1.0;1.0;height >= 30 AND source_distance == 0;height >= 30 AND source_distance == 0;0.0;1.0;1.0;0.8888888888888888;behavior_3241
Candidate_91;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36;battery >= 10 AND satellite_count >= 7 AND wind_speed >= 36;0.0;0.6666666666666666;0.6666666666666666;takeoff == 1;takeoff == 1;0.0;1.0;1.0;height >= 30 AND source_distance == 0;height >= 30 AND source_distance == 0;0.0;1.0;1.0;0.8888888888888888;behavior_91
Candidate_541;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36;battery >= 10 AND satellite_count <= 7 AND wind_speed <= 36;0.0;0.6666666666666666;0.6666666666666666;takeoff == 1;takeoff == 1;0.0;1.0;1.0;height >= 30 AND source_distance == 0;height >= 30 AND source_distance == 0;0.0;1.0;1.0;0.8888888888888888;behavior_541
Candidate_1201;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36;battery >= 0 AND satellite_count >= 7 AND wind_speed >= 0;0.0;0.6666666666666666;0.6666666666666666;takeoff == 1;takeoff == 1;0.0;1.0;1.0;height >= 30 AND source_distance == 0;height >= 30 AND source_distance == 0;0.0;1.0;1.0;0.8888888888888888;behavior_1201
Candidate_1266;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36;battery >= 0 AND satellite_count >= 0 AND wind_speed <= 36;0.0;0.8111099999999999;0.8111099999999999;takeoff == 1;takeoff == 1;0.0;1.0;1.0;height >= 30 AND source_distance == 0;height >= 0 AND source_distance == 0;0.0;0.85;0.85;0.8870366666666666;behavior_1266
Candidate_1286;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36;battery >= 0 AND satellite_count >= 0 AND wind_speed <= 36;0.0;0.8111099999999999;0.8111099999999999;takeoff == 1;takeoff == 1;0.0;1.0;1.0;height >= 30 AND source_distance == 0;height <= 100 AND source_distance == 0;0.0;0.85;0.85;0.8870366666666666;behavior_1286
Candidate_2546;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36;battery >= 50 AND satellite_count >= 8 AND wind_speed <= 36;0.0;0.8101866666666666;0.8101866666666666;takeoff == 1;takeoff == 1;0.0;1.0;1.0;height >= 30 AND source_distance == 0;height <= 100 AND source_distance == 0;0.0;0.85;0.85;0.8867288888888889;behavior_2546
Candidate_2526;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36;battery >= 50 AND satellite_count >= 8 AND wind_speed <= 36;0.0;0.8101866666666666;0.8101866666666666;takeoff == 1;takeoff == 1;0.0;1.0;1.0;height >= 30 AND source_distance == 0;height >= 0 AND source_distance == 0;0.0;0.85;0.85;0.8867288888888889;behavior_2526
Candidate_481;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36;battery >= 10 AND satellite_count >= 8 AND wind_speed >= 0;0.0;0.6583333333333333;0.6583333333333333;takeoff == 1;takeoff == 1;0.0;1.0;1.0;height >= 30 AND source_distance == 0;height >= 30 AND source_distance == 0;0.0;1.0;1.0;0.8861111111111111;behavior_481
Candidate_1471;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36;battery >= 0 AND satellite_count >= 8 AND wind_speed <= 180;0.0;0.6583333333333333;0.6583333333333333;takeoff == 1;takeoff == 1;0.0;1.0;1.0;height >= 30 AND source_distance == 0;height >= 30 AND source_distance == 0;0.0;1.0;1.0;0.8861111111111111;behavior_1471
Candidate_421;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36;battery >= 10 AND satellite_count >= 8 AND wind_speed <= 360;0.0;0.6583333333333333;0.6583333333333333;takeoff == 1;takeoff == 1;0.0;1.0;1.0;height >= 30 AND source_distance == 0;height >= 30 AND source_distance == 0;0.0;1.0;1.0;0.8861111111111111;behavior_421
Candidate_4331;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36;battery <= 50 AND satellite_count >= 7 AND wind_speed <= 36;0.0;0.7999999999999999;0.7999999999999999;takeoff == 1;takeoff == 1;0.0;1.0;1.0;height >= 30 AND source_distance == 0;height >= 50 AND source_distance == 0;0.0;0.857145;0.857145;0.8857149999999999;behavior_4331
Candidate_1981;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36;battery >= 0 AND satellite_count <= 8 AND wind_speed <= 36;0.0;0.6555566666666667;0.6555566666666667;takeoff == 1;takeoff == 1;0.0;1.0;1.0;height >= 30 AND source_distance == 0;height >= 30 AND source_distance == 0;0.0;1.0;1.0;0.8851855555555556;behavior_1981
Candidate_4326;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36;battery <= 50 AND satellite_count >= 7 AND wind_speed <= 36;0.0;0.7999999999999999;0.7999999999999999;takeoff == 1;takeoff == 1;0.0;1.0;1.0;height >= 30 AND source_distance == 0;height >= 0 AND source_distance == 0;0.0;0.85;0.85;0.8833333333333333;behavior_4326
Candidate_4346;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36;battery <= 50 AND satellite_count >= 7 AND wind_speed <= 36;0.0;0.7999999999999999;0.7999999999999999;takeoff == 1;takeoff == 1;0.0;1.0;1.0;height >= 30 AND source_distance == 0;height <= 100 AND source_distance == 0;0.0;0.85;0.85;0.8833333333333333;behavior_4346
Candidate_4501;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36;battery <= 50 AND satellite_count >= 0 AND wind_speed <= 36;0.0;0.6444433333333334;0.6444433333333334;takeoff == 1;takeoff == 1;0.0;1.0;1.0;height >= 30 AND source_distance == 0;height >= 30 AND source_distance == 0;0.0;1.0;1.0;0.881481111111111;behavior_4501
Candidate_1801;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36;battery >= 0 AND satellite_count <= 0 AND wind_speed <= 36;0.0;0.6333333333333333;0.6333333333333333;takeoff == 1;takeoff == 1;0.0;1.0;1.0;height >= 30 AND source_distance == 0;height >= 30 AND source_distance == 0;0.0;1.0;1.0;0.8777777777777778;behavior_1801
Candidate_1621;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36;battery >= 0 AND satellite_count <= 7 AND wind_speed <= 36;0.0;0.6333333333333333;0.6333333333333333;takeoff == 1;takeoff == 1;0.0;1.0;1.0;height >= 30 AND source_distance == 0;height >= 30 AND source_distance == 0;0.0;1.0;1.0;0.8777777777777778;behavior_1621
Candidate_1171;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36;battery >= 0 AND satellite_count >= 7 AND wind_speed >= 36;0.0;0.6333333333333333;0.6333333333333333;takeoff == 1;takeoff == 1;0.0;1.0;1.0;height >= 30 AND source_distance == 0;height >= 30 AND source_distance == 0;0.0;1.0;1.0;0.8777777777777778;behavior_1171
Candidate_1231;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36;battery >= 0 AND satellite_count >= 7 AND wind_speed >= 180;0.0;0.6333333333333333;0.6333333333333333;takeoff == 1;takeoff == 1;0.0;1.0;1.0;height >= 30 AND source_distance == 0;height >= 30 AND source_distance == 0;0.0;1.0;1.0;0.8777777777777778;behavior_1231
Candidate_511;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36;battery >= 10 AND satellite_count >= 8 AND wind_speed >= 180;0.0;0.625;0.625;takeoff == 1;takeoff == 1;0.0;1.0;1.0;height >= 30 AND source_distance == 0;height >= 30 AND source_distance == 0;0.0;1.0;1.0;0.875;behavior_511
Candidate_3601;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36;battery <= 10 AND satellite_count >= 8 AND wind_speed <= 36;0.0;0.625;0.625;takeoff == 1;takeoff == 1;0.0;1.0;1.0;height >= 30 AND source_distance == 0;height >= 30 AND source_distance == 0;0.0;1.0;1.0;0.875;behavior_3601
Candidate_451;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36;battery >= 10 AND satellite_count >= 8 AND wind_speed >= 36;0.0;0.625;0.625;takeoff == 1;takeoff == 1;0.0;1.0;1.0;height >= 30 AND source_distance == 0;height >= 30 AND source_distance == 0;0.0;1.0;1.0;0.875;behavior_451
Candidate_1561;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36;battery >= 0 AND satellite_count >= 8 AND wind_speed >= 0;0.0;0.625;0.625;takeoff == 1;takeoff == 1;0.0;1.0;1.0;height >= 30 AND source_distance == 0;height >= 30 AND source_distance == 0;0.0;1.0;1.0;0.875;behavior_1561
Candidate_1501;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36;battery >= 0 AND satellite_count >= 8 AND wind_speed <= 360;0.0;0.625;0.625;takeoff == 1;takeoff == 1;0.0;1.0;1.0;height >= 30 AND source_distance == 0;height >= 30 AND source_distance == 0;0.0;1.0;1.0;0.875;behavior_1501
Candidate_4691;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36;battery <= 50 AND satellite_count >= 8 AND wind_speed <= 36;0.0;0.7583333333333333;0.7583333333333333;takeoff == 1;takeoff == 1;0.0;1.0;1.0;height >= 30 AND source_distance == 0;height >= 50 AND source_distance == 0;0.0;0.857145;0.857145;0.8718261111111111;behavior_4691
Candidate_4686;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36;battery <= 50 AND satellite_count >= 8 AND wind_speed <= 36;0.0;0.7583333333333333;0.7583333333333333;takeoff == 1;takeoff == 1;0.0;1.0;1.0;height >= 30 AND source_distance == 0;height >= 0 AND source_distance == 0;0.0;0.85;0.85;0.8694444444444445;behavior_4686
Candidate_4706;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36;battery <= 50 AND satellite_count >= 8 AND wind_speed <= 36;0.0;0.7583333333333333;0.7583333333333333;takeoff == 1;takeoff == 1;0.0;1.0;1.0;height >= 30 AND source_distance == 0;height <= 100 AND source_distance == 0;0.0;0.85;0.85;0.8694444444444445;behavior_4706
Candidate_21;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36;0.0;1.0;1.0;takeoff == 1;takeoff == 1;0.0;1.0;1.0;height >= 30 AND source_distance == 0;height <= 50 AND source_distance == 0;0.0;0.6;0.6;0.8666666666666667;behavior_21
Candidate_1591;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36;battery >= 0 AND satellite_count >= 8 AND wind_speed >= 180;0.0;0.5916666666666667;0.5916666666666667;takeoff == 1;takeoff == 1;0.0;1.0;1.0;height >= 30 AND source_distance == 0;height >= 30 AND source_distance == 0;0.0;1.0;1.0;0.8638888888888889;behavior_1591
Candidate_1531;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36;battery >= 0 AND satellite_count >= 8 AND wind_speed >= 36;0.0;0.5916666666666667;0.5916666666666667;takeoff == 1;takeoff == 1;0.0;1.0;1.0;height >= 30 AND source_distance == 0;height >= 30 AND source_distance == 0;0.0;1.0;1.0;0.8638888888888889;behavior_1531
Candidate_41;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 180;0.0;0.7333333333333334;0.7333333333333334;takeoff == 1;takeoff == 1;0.0;1.0;1.0;height >= 30 AND source_distance == 0;height >= 50 AND source_distance == 0;0.0;0.857145;0.857145;0.8634927777777778;behavior_41
Candidate_2191;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36;battery >= 50 AND satellite_count >= 7 AND wind_speed <= 180;0.0;0.5851866666666666;0.5851866666666666;takeoff == 1;takeoff == 1;0.0;1.0;1.0;height >= 30 AND source_distance == 0;height >= 30 AND source_distance == 0;0.0;1.0;1.0;0.8617288888888889;behavior_2191
Candidate_36;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 180;0.0;0.7333333333333334;0.7333333333333334;takeoff == 1;takeoff == 1;0.0;1.0;1.0;height >= 30 AND source_distance == 0;height >= 0 AND source_distance == 0;0.0;0.85;0.85;0.8611111111111112;behavior_36
Candidate_56;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 180;0.0;0.7333333333333334;0.7333333333333334;takeoff == 1;takeoff == 1;0.0;1.0;1.0;height >= 30 AND source_distance == 0;height <= 100 AND source_distance == 0;0.0;0.85;0.85;0.8611111111111112;behavior_56
Candidate_211;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36;battery >= 10 AND satellite_count >= 0 AND wind_speed <= 180;0.0;0.5777766666666666;0.5777766666666666;takeoff == 1;takeoff == 1;0.0;1.0;1.0;height >= 30 AND source_distance == 0;height >= 30 AND source_distance == 0;0.0;1.0;1.0;0.8592588888888889;behavior_211
Candidate_1101;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36;battery >= 0 AND satellite_count >= 7 AND wind_speed <= 36;0.0;0.9666666666666667;0.9666666666666667;takeoff == 1;takeoff == 1;0.0;1.0;1.0;height >= 30 AND source_distance == 0;height <= 50 AND source_distance == 0;0.0;0.6;0.6;0.8555555555555556;behavior_1101
Candidate_381;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36;battery >= 10 AND satellite_count >= 8 AND wind_speed <= 36;0.0;0.9583333333333334;0.9583333333333334;takeoff == 1;takeoff == 1;0.0;1.0;1.0;height >= 30 AND source_distance == 0;height <= 50 AND source_distance == 0;0.0;0.6;0.6;0.8527777777777779;behavior_381
