desired_scenario;cadidate_scenario;Desired Given DNF;Shared Given DNF;Penality Given;Global Similarity Given;Final Similarity Given;Desired When DNF;Shared When DNF;Penality When;Global Similarity When;Final Similarity When;Desired Then DNF;Shared Then DNF;Penality Then;Global Similarity Then;Final Similarity Then;Scenario Similarity;Action
desired_1;Candidate_67;battery >= 10;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36;0.16666666666666663;1.0;0.8333333333333334;takeoff == 1;takeoff == 1;0.0;1.0;1.0;height >= 30 AND source_distance == 0;height >= 30 AND source_distance == 0;0.0;1.0;1.0;0.9444444444444445;behavior_67
desired_1;Candidate_95;battery >= 10;battery >= 10 AND temperature <= 25 AND d > 10;0.16666666666666663;1.0;0.8333333333333334;takeoff == 1;takeoff == 1;0.0;1.0;1.0;height >= 30 AND source_distance == 0;height >= 30 AND source_distance == 0;0.0;1.0;1.0;0.9444444444444445;behavior_95
desired_1;Candidate_94;battery >= 10;battery >= 10 AND temperature <= 25 AND c > 10;0.16666666666666663;1.0;0.8333333333333334;takeoff == 1;takeoff == 1;0.0;1.0;1.0;height >= 30 AND source_distance == 0;height >= 30 AND source_distance == 0;0.0;1.0;1.0;0.9444444444444445;behavior_94
desired_1;Candidate_93;battery >= 10;battery >= 10 AND temperature <= 25 AND b > 10;0.16666666666666663;1.0;0.8333333333333334;takeoff == 1;takeoff == 1;0.0;1.0;1.0;height >= 30 AND source_distance == 0;height >= 30 AND source_distance == 0;0.0;1.0;1.0;0.9444444444444445;behavior_93
desired_1;Candidate_68;battery >= 10;battery >= 10 AND satellite_count >= 7 AND visibility >= 10;0.16666666666666663;1.0;0.8333333333333334;takeoff == 1;takeoff == 1;0.0;1.0;1.0;height >= 30 AND source_distance == 0;height >= 30 AND source_distance == 0;0.0;1.0;1.0;0.9444444444444445;behavior_68
desired_1;Candidate_88;battery >= 10;battery >= 10 AND visibility >= 10 AND c > 10;0.16666666666666663;1.0;0.8333333333333334;takeoff == 1;takeoff == 1;0.0;1.0;1.0;height >= 30 AND source_distance == 0;height >= 30 AND source_distance == 0;0.0;1.0;1.0;0.9444444444444445;behavior_88
desired_1;Candidate_306;battery >= 10;battery >= 10 AND visibility >= 10 AND vibration <= 50 AND e > 10;0.23076923076923084;1.0;0.7692307692307692;takeoff == 1;takeoff == 1;0.0;1.0;1.0;height >= 30 AND source_distance == 0;height >= 30 AND source_distance == 0;0.0;1.0;1.0;0.923076923076923;behavior_306
desired_1;Candidate_276;battery >= 10;battery >= 10 AND wind_speed <= 36 AND temperature <= 25 AND a > 10;0.23076923076923084;1.0;0.7692307692307692;takeoff == 1;takeoff == 1;0.0;1.0;1.0;height >= 30 AND source_distance == 0;height >= 30 AND source_distance == 0;0.0;1.0;1.0;0.923076923076923;behavior_276
desired_1;Candidate_264;battery >= 10;battery >= 10 AND satellite_count >= 7 AND b > 10 AND e > 10;0.23076923076923084;1.0;0.7692307692307692;takeoff == 1;takeoff == 1;0.0;1.0;1.0;height >= 30 AND source_distance == 0;height >= 30 AND source_distance == 0;0.0;1.0;1.0;0.923076923076923;behavior_264
desired_1;Candidate_265;battery >= 10;battery >= 10 AND satellite_count >= 7 AND c > 10 AND d > 10;0.23076923076923084;1.0;0.7692307692307692;takeoff == 1;takeoff == 1;0.0;1.0;1.0;height >= 30 AND source_distance == 0;height >= 30 AND source_distance == 0;0.0;1.0;1.0;0.923076923076923;behavior_265
desired_1;Candidate_266;battery >= 10;battery >= 10 AND satellite_count >= 7 AND c > 10 AND e > 10;0.23076923076923084;1.0;0.7692307692307692;takeoff == 1;takeoff == 1;0.0;1.0;1.0;height >= 30 AND source_distance == 0;height >= 30 AND source_distance == 0;0.0;1.0;1.0;0.923076923076923;behavior_266
desired_1;Candidate_267;battery >= 10;battery >= 10 AND satellite_count >= 7 AND d > 10 AND e > 10;0.23076923076923084;1.0;0.7692307692307692;takeoff == 1;takeoff == 1;0.0;1.0;1.0;height >= 30 AND source_distance == 0;height >= 30 AND source_distance == 0;0.0;1.0;1.0;0.923076923076923;behavior_267
